CustomerID,CustomerName,Region,Channel,CustomerSegment,OnboardDate,CreditLimitGBP,PaymentTermsDays,SalesRepCode
5713,Fictional Outlet 05713,North,Traditional Trade,Medium,2023-05-16,10000,45,REP034
5714,Fictional Outlet 05714,South,Traditional Trade,Large,2022-11-28,10000,45,REP035
5715,Fictional Outlet 05715,East,Traditional Trade,Large,2022-05-05,50000,60,REP036
5716,Fictional Outlet 05716,West,Wholesale,Large,2023-12-01,25000,60,REP037
5717,Fictional Outlet 05717,North,Traditional Trade,Small,2023-12-04,25000,60,REP038
5718,Fictional Outlet 05718,South,Ecommerce,Medium,2023-09-01,25000,60,REP039
5719,Fictional Outlet 05719,East,Traditional Trade,Small,2022-07-27,10000,45,REP040
5720,Fictional Outlet 05720,West,Traditional Trade,Large,2022-11-26,50000,60,REP041
5721,Fictional Outlet 05721,North,Traditional Trade,Large,2023-07-13,50000,45,REP042
5722,Fictional Outlet 05722,South,Traditional Trade,Small,2023-06-06,10000,30,REP043
5723,Fictional Outlet 05723,East, TRADITIONAL TRADE ,Medium,2022-08-10,25000,15,REP044
5724,Fictional Outlet 05724,West,Modern Trade,Small,2023-07-04,50000,45,REP045
5725,Fictional Outlet 05725,North,Traditional Trade,Small,2022-03-31,10000,45,REP046
5726,Fictional Outlet 05726,South,Modern Trade,Small,2023-02-14,25000,15,REP047
5727,Fictional Outlet 05727,East,Traditional Trade,Medium,2023-04-24,5000,30,REP048
5728,Fictional Outlet 05728,West,Traditional Trade,Medium,2022-06-03,25000,30,REP049
5729,Fictional Outlet 05729,North,Traditional Trade,Large,2022-03-12,10000,60,REP050
5730,Fictional Outlet 05730,South,Modern Trade,Medium,2023-05-03,5000,60,REP051
5731,Fictional Outlet 05731,East,Traditional Trade,Medium,2023-12-24,25000,45,REP052
5732,Fictional Outlet 05732,West,Modern Trade,Medium,2022-09-13,50000,60,REP053
5733,Fictional Outlet 05733,North,Modern Trade,Large,2022-08-29,10000,60,REP054
5734,Fictional Outlet 05734,South,Modern Trade,Small,2023-08-31,5000,60,REP055
5735,Fictional Outlet 05735,East,Modern Trade,Large,2023-09-10,5000,30,REP056
5736,Fictional Outlet 05736,West,Traditional Trade,Small,2023-04-04,10000,60,REP057
5737,Fictional Outlet 05737,North,Traditional Trade,Large,2022-01-03,5000,45,REP058
5738,Fictional Outlet 05738,South,Traditional Trade,Medium,2023-03-31,25000,45,REP059
5739,Fictional Outlet 05739,East,Wholesale,Large,2022-12-30,25000,60,REP060
5740,Fictional Outlet 05740,West,Traditional Trade,Large,2023-04-14,10000,15,REP061
5741,Fictional Outlet 05741,North,Traditional Trade,Small,2022-10-05,25000,15,REP062
5742,Fictional Outlet 05742,South,Modern Trade,Small,2023-08-02,5000,45,REP063
5743,Fictional Outlet 05743,East,Modern Trade,Small,2022-11-10,5000,15,REP064
5744,Fictional Outlet 05744,West,Modern Trade,Large,2022-01-05,5000,45,REP065
5745,Fictional Outlet 05745,North,Wholesale,Small,2023-05-07,25000,60,REP066
5746,Fictional Outlet 05746,South,Traditional Trade,Small,2023-01-02,50000,45,REP067
5747,Fictional Outlet 05747,East,Traditional Trade,Large,2022-07-18,25000,15,REP068
5748,Fictional Outlet 05748,West,Wholesale,Large,2022-10-17,50000,45,REP069
5749,Fictional Outlet 05749,North,Modern Trade,Small,2022-08-13,50000,45,REP070
5750,Fictional Outlet 05750,South,Modern Trade,Large,2022-04-27,10000,60,REP071
5751,Fictional Outlet 05751,East,Traditional Trade,Small,2022-12-26,5000,30,REP072
5752,Fictional Outlet 05752,West,Traditional Trade,Small,2023-10-25,25000,45,REP073
5753,Fictional Outlet 05753,North,Modern Trade,Small,2022-03-24,25000,60,REP074
5754,Fictional Outlet 05754,South,Modern Trade,Large,2022-08-10,10000,45,REP075
5755,Fictional Outlet 05755,East,Wholesale,Medium,2022-04-01,25000,60,REP076
5756,Fictional Outlet 05756,West,Wholesale,Medium,2023-03-28,10000,15,REP077
5757,Fictional Outlet 05757,North,Traditional Trade,Small,2022-02-03,5000,15,REP078
5758,Fictional Outlet 05758,South,Traditional Trade,Medium,2022-01-09,10000,15,REP079
5759,Fictional Outlet 05759,East,Wholesale,Large,2022-04-24,25000,15,REP080
5760,Fictional Outlet 05760,West,Traditional Trade,Small,2022-08-24,5000,60,REP001
5761,Fictional Outlet 05761,North,Traditional Trade,Large,2022-09-04,25000,45,REP002
5762,Fictional Outlet 05762,South,Traditional Trade,Small,2022-05-26,10000,30,REP003
5763,Fictional Outlet 05763,East,Traditional Trade,Medium,2022-04-07,25000,30,
5764,Fictional Outlet 05764,West,Traditional Trade,Small,2022-07-29,5000,30,REP005
5765,Fictional Outlet 05765,North,Modern Trade,Large,2022-07-21,25000,45,REP006
5766,Fictional Outlet 05766,South,Traditional Trade,Large,2023-09-21,50000,45,REP007
5767,Fictional Outlet 05767,East,Wholesale,Medium,2022-01-09,25000,45,REP008
5768,Fictional Outlet 05768,West,Modern Trade,Small,2023-06-11,50000,15,REP009
5769,Fictional Outlet 05769,North,Traditional Trade,Small,2022-11-14,10000,30,REP010
5770,Fictional Outlet 05770,South,Wholesale,Small,2022-02-13,25000,45,REP011
5771,Fictional Outlet 05771,East,Traditional Trade,Small,2022-05-28,25000,30,REP012
5772,Fictional Outlet 05772,West,Traditional Trade,Small,2022-05-22,25000,60,REP013
5773,Fictional Outlet 05773,North,Modern Trade,Medium,2023-05-06,50000,45,REP014
5774,Fictional Outlet 05774,South,Modern Trade,Medium,2023-07-08,5000,60,REP015
5775,Fictional Outlet 05775,East,Modern Trade,Large,2023-10-19,10000,45,REP016
5776,Fictional Outlet 05776,West,Modern Trade,Large,2023-06-24,25000,45,REP017
5777,Fictional Outlet 05777,North,Traditional Trade,Small,2022-06-25,10000,45,REP018
5778,Fictional Outlet 05778,South,Traditional Trade,Medium,2023-10-08,5000,30,REP019
5779,Fictional Outlet 05779,East,Wholesale,Small,2023-06-27,25000,15,REP020
5780,Fictional Outlet 05780,West,Traditional Trade,Small,2023-09-23,5000,60,REP021
5781,Fictional Outlet 05781,North,Traditional Trade,Small,2023-06-10,10000,30,REP022
5782,Fictional Outlet 05782,South,Traditional Trade,Medium,2022-06-11,5000,30,REP023
5783,Fictional Outlet 05783,East,Wholesale,Small,2023-09-28,50000,60,REP024
5784,Fictional Outlet 05784,West,Wholesale,Medium,2023-11-02,10000,45,REP025
5785,Fictional Outlet 05785,North,Wholesale,Large,2022-04-22,50000,15,REP026
5786,Fictional Outlet 05786,South,Wholesale,Large,2023-01-16,25000,60,REP027
5787,Fictional Outlet 05787,East,Modern Trade,Small,2022-02-26,5000,30,REP028
5788,Fictional Outlet 05788,West,Traditional Trade,Medium,2023-12-20,50000,60,REP029
5789,Fictional Outlet 05789,North,Wholesale,Small,2023-09-23,25000,60,REP030
5790,Fictional Outlet 05790,South,Wholesale,Small,2022-01-23,50000,45,REP031
5791,Fictional Outlet 05791,East,Traditional Trade,Medium,2022-04-16,25000,60,REP032
5792,Fictional Outlet 05792,West,Modern Trade,Medium,2023-08-29,10000,15,REP033
5793,Fictional Outlet 05793,North,Wholesale,Medium,2022-09-20,50000,30,REP034
5794,Fictional Outlet 05794,South,Modern Trade,Large,2023-09-15,10000,30,REP035
5795,Fictional Outlet 05795,East,Wholesale,Small,2023-10-21,10000,15,REP036
5796,Fictional Outlet 05796,West,Traditional Trade,Large,2022-03-31,25000,30,REP037
5797,Fictional Outlet 05797,North,Modern Trade,Small,2022-10-17,10000,30,REP038
5798,Fictional Outlet 05798,South,Modern Trade,Small,2023-08-12,10000,30,REP039
5799,Fictional Outlet 05799,East,Traditional Trade,Large,2023-07-02,50000,30,REP040
5800,Fictional Outlet 05800,West,Modern Trade,Small,2023-07-20,25000,15,REP041
5801,Fictional Outlet 05801,North,Traditional Trade,Small,2023-10-29,5000,60,REP042
5802,Fictional Outlet 05802,South,Traditional Trade,Large,2023-06-14,25000,45,REP043
5803,Fictional Outlet 05803,East,Modern Trade,Large,2022-12-30,50000,15,REP044
5804,Fictional Outlet 05804,West,Wholesale,Large,2023-10-07,25000,60,REP045
5805,Fictional Outlet 05805,North,Modern Trade,Medium,2022-01-05,50000,45,REP046
5806,Fictional Outlet 05806,South,Traditional Trade,Large,2022-11-26,10000,60,REP047
5807,Fictional Outlet 05807,East,Modern Trade,Medium,2023-10-18,5000,30,REP048
5808,Fictional Outlet 05808,West,Traditional Trade,Small,2023-02-17,10000,15,REP049
5809,Fictional Outlet 05809,North,Traditional Trade,Large,2023-11-04,25000,15,REP050
5810,Fictional Outlet 05810,South,Traditional Trade,Small,2023-05-02,10000,15,REP051
5811,Fictional Outlet 05811,East,Modern Trade,Medium,2023-05-09,25000,45,REP052
5812,Fictional Outlet 05812,West,Traditional Trade,Small,2022-05-27,10000,60,REP053
5813,Fictional Outlet 05813,North,Wholesale,Small,2023-03-24,50000,45,REP054
5814,Fictional Outlet 05814,South,Traditional Trade,Small,2022-07-20,25000,60,REP055
5815,Fictional Outlet 05815,East,Wholesale,Medium,2023-07-06,10000,15,REP056
5816,Fictional Outlet 05816,West,Wholesale,Large,2022-05-20,10000,15,REP057
5817,Fictional Outlet 05817,North,Modern Trade,Medium,2022-08-07,5000,30,REP058
5818,Fictional Outlet 05818,South,Wholesale,Small,2023-04-16,5000,45,REP059
5819,Fictional Outlet 05819,East,Traditional Trade,Medium,2023-11-26,10000,30,REP060
5820,Fictional Outlet 05820,West, TRADITIONAL TRADE ,Small,2022-05-15,10000,45,REP061
5821,Fictional Outlet 05821,North,Traditional Trade,Small,2022-01-21,25000,45,REP062
5822,Fictional Outlet 05822,South,Traditional Trade,Medium,2023-07-30,10000,30,REP063
5823,Fictional Outlet 05823,East,Modern Trade,Large,2023-08-26,5000,30,REP064
5824,Fictional Outlet 05824,West,Modern Trade,Large,2023-01-23,10000,15,REP065
5825,Fictional Outlet 05825,North,Traditional Trade,Medium,2023-01-16,50000,60,REP066
5826,Fictional Outlet 05826,South,Modern Trade,Large,2023-09-17,50000,45,REP067
5827,Fictional Outlet 05827,East,Traditional Trade,Large,2022-04-27,5000,45,REP068
5828,Fictional Outlet 05828,West,Traditional Trade,Medium,2023-05-10,10000,60,REP069
5829,Fictional Outlet 05829,North,Traditional Trade,Medium,2023-02-19,10000,45,REP070
5830,Fictional Outlet 05830,South,Ecommerce,Medium,2023-07-22,10000,30,REP071
5831,Fictional Outlet 05831,East,Modern Trade,Large,2023-07-02,25000,60,REP072
5832,Fictional Outlet 05832,West,Ecommerce,Small,2023-02-13,5000,60,REP073
5833,Fictional Outlet 05833,North,Traditional Trade,Small,2023-06-26,5000,30,REP074
5834,Fictional Outlet 05834,South,Traditional Trade,Medium,2023-12-09,10000,15,REP075
5835,Fictional Outlet 05835,East,Modern Trade,Medium,2022-05-30,10000,45,REP076
5836,Fictional Outlet 05836,West,Wholesale,Medium,2022-02-12,25000,45,REP077
5837,Fictional Outlet 05837,North,Traditional Trade,Small,2022-12-24,10000,60,REP078
5838,Fictional Outlet 05838,South,Wholesale,Large,2022-08-27,50000,30,REP079
5839,Fictional Outlet 05839,East,Traditional Trade,Large,2022-11-07,10000,60,REP080
5840,Fictional Outlet 05840,West,Traditional Trade,Medium,2023-11-19,10000,45,REP001
5841,Fictional Outlet 05841,North,Traditional Trade,Medium,2023-06-03,5000,30,REP002
5842,Fictional Outlet 05842,South,Traditional Trade,Large,2023-12-02,50000,60,REP003
5843,Fictional Outlet 05843,East,Ecommerce,Medium,2022-07-22,25000,30,REP004
5844,Fictional Outlet 05844,West,Modern Trade,Small,2022-12-06,10000,60,REP005
5845,Fictional Outlet 05845,North,Traditional Trade,Large,2023-07-08,5000,30,REP006
5846,Fictional Outlet 05846,South,Modern Trade,Medium,2022-04-24,10000,60,REP007
5847,Fictional Outlet 05847,East,Wholesale,Small,2023-10-09,5000,15,REP008
5848,Fictional Outlet 05848,West,Traditional Trade,Medium,2023-05-25,25000,45,REP009
5849,Fictional Outlet 05849,North,Wholesale,Small,2022-06-14,25000,45,REP010
5850,Fictional Outlet 05850,South,Traditional Trade,Large,2022-03-10,50000,15,REP011
5851,Fictional Outlet 05851,East,Wholesale,Medium,2023-01-06,5000,45,REP012
5852,Fictional Outlet 05852,West,Traditional Trade,Medium,2022-11-29,25000,15,REP013
5853,Fictional Outlet 05853,North,Modern Trade,Large,2022-02-25,50000,30,REP014
5854,Fictional Outlet 05854,South,Modern Trade,Small,2023-10-30,25000,45,REP015
5855,Fictional Outlet 05855,East,Modern Trade,Medium,2023-10-13,5000,60,REP016
5856,Fictional Outlet 05856,West,Traditional Trade,Large,2022-10-05,10000,30,REP017
5857,Fictional Outlet 05857,North,Traditional Trade,Medium,2022-06-19,50000,30,REP018
5858,Fictional Outlet 05858,South,Traditional Trade,Large,2022-12-12,10000,60,REP019
5859,Fictional Outlet 05859,East,Traditional Trade,Small,2022-01-02,25000,45,REP020
5860,Fictional Outlet 05860,West,Ecommerce,Small,2022-11-28,50000,45,REP021
5861,Fictional Outlet 05861,North,Traditional Trade,Large,2023-03-17,25000,15,REP022
5862,Fictional Outlet 05862,South,Traditional Trade,Small,2023-01-14,10000,45,REP023
5863,Fictional Outlet 05863,East,Traditional Trade,Large,2023-01-17,5000,15,REP024
5864,Fictional Outlet 05864,West,Traditional Trade,Large,2023-10-15,10000,30,REP025
5865,Fictional Outlet 05865,North,Modern Trade,Small,2022-02-18,25000,45,REP026
5866,Fictional Outlet 05866,South,Wholesale,Large,2023-11-14,10000,45,REP027
5867,Fictional Outlet 05867,East,Modern Trade,Medium,2023-04-14,5000,30,REP028
5868,Fictional Outlet 05868,West,Traditional Trade,Large,2023-12-15,50000,45,REP029
5869,Fictional Outlet 05869,North,Modern Trade,Small,2022-07-09,10000,60,REP030
5870,Fictional Outlet 05870,South,Traditional Trade,Medium,2023-04-01,50000,15,REP031
5871,Fictional Outlet 05871,East,Modern Trade,Small,2022-11-08,50000,30,REP032
5872,Fictional Outlet 05872,West,Traditional Trade,Medium,2023-10-17,25000,45,REP033
5873,Fictional Outlet 05873,North,Traditional Trade,Medium,2022-01-11,25000,45,REP034
5874,Fictional Outlet 05874,South,Traditional Trade,Medium,2023-04-25,50000,15,REP035
5875,Fictional Outlet 05875,East,Traditional Trade,Large,2023-02-21,10000,30,REP036
5876,Fictional Outlet 05876,West,Traditional Trade,Medium,2022-04-20,10000,15,
5877,Fictional Outlet 05877,North,Modern Trade,Small,2022-04-25,5000,30,REP038
5878,Fictional Outlet 05878,South,Modern Trade,Large,2022-12-14,25000,30,REP039
5879,Fictional Outlet 05879,East,Modern Trade,Large,2023-11-13,5000,60,REP040
5880,Fictional Outlet 05880,West,Modern Trade,Medium,2023-09-01,25000,60,REP041
5881,Fictional Outlet 05881,North,Traditional Trade,Medium,2023-11-27,25000,15,REP042
5882,Fictional Outlet 05882,South,Traditional Trade,Small,2023-03-25,10000,15,REP043
5883,Fictional Outlet 05883,East,Traditional Trade,Large,2023-02-08,50000,45,REP044
5884,Fictional Outlet 05884,West,Wholesale,Small,2023-12-27,25000,45,REP045
5885,Fictional Outlet 05885,North,Ecommerce,Medium,2023-06-03,10000,15,REP046
5886,Fictional Outlet 05886,South,Traditional Trade,Small,2022-03-27,50000,45,REP047
5887,Fictional Outlet 05887,East,Wholesale,Medium,2022-12-03,5000,45,REP048
5888,Fictional Outlet 05888,West,Modern Trade,Large,2022-10-30,5000,60,REP049
5889,Fictional Outlet 05889,North,Traditional Trade,Small,2023-09-20,50000,30,REP050
5890,Fictional Outlet 05890,South,Wholesale,Small,2022-05-28,50000,45,REP051
5891,Fictional Outlet 05891,East,Traditional Trade,Large,2022-07-28,25000,15,REP052
5892,Fictional Outlet 05892,West,Traditional Trade,Small,2023-10-30,50000,15,REP053
5893,Fictional Outlet 05893,North,Traditional Trade,Large,2022-05-09,25000,45,REP054
5894,Fictional Outlet 05894,South,Modern Trade,Small,2023-04-17,5000,45,REP055
5895,Fictional Outlet 05895,East,Traditional Trade,Medium,2023-02-07,10000,15,REP056
5896,Fictional Outlet 05896,West,Traditional Trade,Small,2022-07-07,50000,15,REP057
5897,Fictional Outlet 05897,North,Traditional Trade,Small,2022-06-24,5000,60,REP058
5898,Fictional Outlet 05898,South,Modern Trade,Medium,2022-10-09,50000,15,REP059
5899,Fictional Outlet 05899,East,Modern Trade,Medium,2023-02-17,50000,30,REP060
5900,Fictional Outlet 05900,West,Wholesale,Medium,2022-11-04,10000,60,REP061
5901,Fictional Outlet 05901,North,Wholesale,Medium,2023-04-10,50000,45,REP062
5902,Fictional Outlet 05902,South,Traditional Trade,Small,2023-05-07,5000,60,REP063
5903,Fictional Outlet 05903,East,Traditional Trade,Small,2023-12-13,5000,30,REP064
5904,Fictional Outlet 05904,West,Traditional Trade,Large,2023-03-17,50000,30,REP065
5905,Fictional Outlet 05905,North,Modern Trade,Small,2023-04-17,50000,60,REP066
5906,Fictional Outlet 05906,South,Wholesale,Small,2022-07-15,25000,30,REP067
5907,Fictional Outlet 05907,East,Traditional Trade,Small,2023-09-28,5000,30,REP068
5908,Fictional Outlet 05908,West,Traditional Trade,Large,2023-07-14,25000,15,REP069
5909,Fictional Outlet 05909,North,Traditional Trade,Large,2022-05-08,10000,30,REP070
5910,Fictional Outlet 05910,South,Wholesale,Medium,2023-07-18,50000,60,REP071
5911,Fictional Outlet 05911,East,Traditional Trade,Small,2023-04-04,5000,45,REP072
5912,Fictional Outlet 05912,West,Traditional Trade,Medium,2022-01-03,5000,45,REP073
5913,Fictional Outlet 05913,North,Modern Trade,Medium,2022-11-12,25000,45,REP074
5914,Fictional Outlet 05914,South,Wholesale,Medium,2023-12-12,5000,15,REP075
5915,Fictional Outlet 05915,East,Modern Trade,Medium,2022-04-16,10000,30,REP076
5916,Fictional Outlet 05916,West,Wholesale,Small,2023-07-13,10000,45,REP077
5917,Fictional Outlet 05917,North, TRADITIONAL TRADE ,Large,2023-08-28,25000,30,REP078
5918,Fictional Outlet 05918,South,Traditional Trade,Small,2022-09-14,5000,30,REP079
5919,Fictional Outlet 05919,East,Traditional Trade,Small,2022-04-25,25000,30,REP080
5920,Fictional Outlet 05920,West,Traditional Trade,Medium,2022-05-29,50000,15,REP001
5921,Fictional Outlet 05921,North,Traditional Trade,Large,2023-05-19,25000,30,REP002
5922,Fictional Outlet 05922,South,Traditional Trade,Small,2023-05-01,10000,15,REP003
5923,Fictional Outlet 05923,East,Traditional Trade,Small,2022-03-31,5000,30,REP004
5924,Fictional Outlet 05924,West,Wholesale,Medium,2023-08-26,5000,45,REP005
5925,Fictional Outlet 05925,North,Modern Trade,Small,2022-02-04,50000,15,REP006
5926,Fictional Outlet 05926,South,Traditional Trade,Large,2022-09-18,10000,60,REP007
5927,Fictional Outlet 05927,East,Traditional Trade,Medium,2023-05-08,25000,60,REP008
5928,Fictional Outlet 05928,West,Modern Trade,Small,2023-05-28,25000,30,REP009
5929,Fictional Outlet 05929,North,Traditional Trade,Medium,2022-10-17,25000,45,REP010
5930,Fictional Outlet 05930,South,Traditional Trade,Large,2023-10-12,10000,60,REP011
5931,Fictional Outlet 05931,East,Modern Trade,Medium,2022-11-11,25000,15,REP012
5932,Fictional Outlet 05932,West,Ecommerce,Large,2022-05-25,50000,45,REP013
5933,Fictional Outlet 05933,North,Traditional Trade,Medium,2023-04-21,25000,45,REP014
5934,Fictional Outlet 05934,South,Traditional Trade,Medium,2023-06-13,5000,30,REP015
5935,Fictional Outlet 05935,East,Modern Trade,Large,2023-10-25,5000,30,REP016
5936,Fictional Outlet 05936,West,Traditional Trade,Medium,2022-05-02,25000,60,REP017
5937,Fictional Outlet 05937,North,Modern Trade,Large,2023-11-07,5000,60,REP018
5938,Fictional Outlet 05938,South,Traditional Trade,Large,2023-11-27,10000,30,REP019
5939,Fictional Outlet 05939,East,Ecommerce,Large,2023-09-28,10000,30,REP020
5940,Fictional Outlet 05940,West,Traditional Trade,Medium,2023-04-10,25000,45,REP021
5941,Fictional Outlet 05941,North,Wholesale,Medium,2022-10-25,25000,30,REP022
5942,Fictional Outlet 05942,South,Traditional Trade,Medium,2022-03-04,5000,60,REP023
5943,Fictional Outlet 05943,East,Traditional Trade,Large,2022-07-07,5000,60,REP024
5944,Fictional Outlet 05944,West,Traditional Trade,Large,2022-10-18,10000,30,REP025
5945,Fictional Outlet 05945,North,Traditional Trade,Medium,2022-11-19,25000,15,REP026
