ReturnLineID,DeliveryLineID,ReturnDate,ReturnedCases,ReasonCode,CreditAmountGBP,HandlingCostGBP,Disposition
13065,107010,2025-04-22,2,Damaged,85.56,2.9,Destroyed
13066,107039,2025-04-20,3,Quality,146.64,3.35,Destroyed
13067,107046,2025-04-29,2,Damaged,85.56,2.9,Destroyed
13068,107047,2025-04-28,1,Customer Rejection,42.78,2.45,Destroyed
13069,107048,2025-04-24,7,Customer Rejection,290.92,5.15,Destroyed
13070,107053,2025-04-23,2,Short Shelf Life,83.24,2.9,Destroyed
13071,107057,2025-04-30,2,Customer Rejection,72.52,2.9,Destroyed
13072,107062,2025-04-27,5,Quality,232.2,4.25,Destroyed
13073,107068,2025-04-30,6,Quality,220.56,4.7,Destroyed
13074,107073,2025-05-10,5,Customer Rejection,173.0,4.25,Destroyed
13075,107083,2025-04-24,1,Customer Rejection,37.94,2.45,Destroyed
13076,107093,2025-04-22,8,Short Shelf Life,476.72,5.6,Destroyed
13077,107100,2025-05-09,4,Short Shelf Life,177.6,3.8,Destroyed
13078,107107,2025-04-24,1,Short Shelf Life,40.21,2.45,Destroyed
13079,107108,2025-05-03,1,Customer Rejection,34.1,2.45,Destroyed
13080,107115,2025-05-04,10,Damaged,323.8,6.5,Destroyed
13081,107119,2025-04-26,6,Short Shelf Life,232.14,4.7,Destroyed
13082,107127,2025-05-04,8,Quality,309.52,5.6,Destroyed
13083,107128,2025-04-30,4,Customer Rejection,231.2,3.8,Destroyed
13084,107157,2025-04-23,1,Customer Rejection,30.71,2.45,Destroyed
13085,107189,2025-04-26,2,Short Shelf Life,55.88,2.9,Destroyed
13086,107215,2025-05-02,5,Damaged,169.5,4.25,Destroyed
13087,107233,2025-04-28,1,Short Shelf Life,35.21,2.45,Destroyed
13088,107237,2025-04-30,7,Short Shelf Life,388.01,5.15,Destroyed
13089,107251,2025-04-28,3,Damaged,119.97,3.35,Destroyed
13090,107253,2025-05-09,5,Damaged,153.55,4.25,Destroyed
13091,107254,2025-05-11,1,Short Shelf Life,30.62,2.45,Destroyed
13092,107256,2025-04-26,3,Damaged,64.26,3.35,Destroyed
13093,107260,2025-05-01,1,Short Shelf Life,46.6,2.45,Destroyed
13094,107268,2025-05-07,1,Short Shelf Life,25.42,2.45,Destroyed
13095,107276,2025-04-27,1,Quality,42.48,2.45,Destroyed
13096,107277,2025-05-09,5,Customer Rejection,155.95,4.25,Destroyed
13097,107315,2025-05-13,9,Short Shelf Life,264.96,6.05,Destroyed
13098,107317,2025-04-24,1,Quality,38.94,2.45,Destroyed
13099,107331,2025-05-11,1,Quality,43.82,2.45,Destroyed
13100,107352,2025-04-18,12,Customer Rejection,665.16,7.4,Destroyed
13101,107356,2025-04-29,2,Damaged,61.98,2.9,Destroyed
13102,107357,2025-05-03,2,Damaged,61.98,2.9,Destroyed
13103,107373,2025-04-23,3,Damaged,118.02,3.35,Destroyed
13104,107375,2025-04-28,7,Damaged,249.69,5.15,Destroyed
13105,107393,2025-05-04,8,Damaged,262.56,5.6,Destroyed
13106,107412,2025-05-05,5,Quality,158.1,4.25,Destroyed
13107,107424,2025-04-24,1,Damaged,33.39,2.45,Destroyed
13108,107427,2025-05-05,1,Damaged,44.97,2.45,Destroyed
13109,107439,2025-04-30,6,Short Shelf Life,232.14,4.7,Destroyed
13110,107441,2025-05-09,7,Damaged,218.33,5.15,Destroyed
13111,107442,2025-05-12,6,Customer Rejection,260.04,4.7,Destroyed
13112,107446,2025-04-20,4,Damaged,205.8,3.8,Destroyed
13113,107448,2025-04-26,8,Customer Rejection,285.28,5.6,Destroyed
13114,107449,2025-05-01,2,Quality,75.08,2.9,Destroyed
13115,107454,2025-04-29,1,Damaged,21.33,2.45,Destroyed
13116,107470,2025-04-28,8,Quality,140.08,5.6,Destroyed
13117,107475,2025-05-12,6,Customer Rejection,224.04,4.7,Destroyed
13118,107476,2025-04-20,1,Short Shelf Life,36.74,2.45,Destroyed
13119,107489,2025-05-11,3,Customer Rejection,149.19,3.35,Destroyed
13120,107494,2025-05-02,1,Customer Rejection,43.38,2.45,Destroyed
13121,107495,2025-05-08,5,Customer Rejection,274.1,4.25,Destroyed
13122,107496,2025-05-14,5,Quality,274.1,4.25,Destroyed
13123,107500,2025-05-08,4,Quality,85.32,3.8,Destroyed
13124,107515,2025-05-06,3,Damaged,151.95,3.35,Destroyed
13125,107528,2025-05-08,3,Quality,157.86,3.35,Destroyed
13126,107535,2025-05-10,2,Damaged,84.38,2.9,Destroyed
13127,107538,2025-04-28,1,Customer Rejection,30.37,2.45,Destroyed
13128,107539,2025-05-05,4,Customer Rejection,121.48,3.8,Destroyed
13129,107559,2025-04-22,2,Quality,49.62,2.9,Destroyed
13130,107562,2025-05-01,4,Quality,174.28,3.8,Destroyed
13131,107577,2025-05-12,4,Short Shelf Life,210.48,3.8,Destroyed
13132,107595,2025-05-10,1,Damaged,47.41,2.45,Destroyed
13133,107598,2025-05-09,4,Quality,171.12,3.8,Destroyed
13134,107599,2025-05-11,2,Damaged,102.9,2.9,Destroyed
13135,107607,2025-05-05,12,Customer Rejection,462.36,7.4,Destroyed
13136,107611,2025-04-24,1,Customer Rejection,57.2,2.45,Destroyed
13137,107616,2025-04-24,6,Damaged,157.26,4.7,Destroyed
13138,107617,2025-04-26,2,Damaged,65.84,2.9,Destroyed
13139,107622,2025-05-03,2,Damaged,79.02,2.9,Destroyed
13140,107646,2025-04-27,4,Damaged,145.2,3.8,Destroyed
13141,107647,2025-04-25,3,Short Shelf Life,99.84,3.35,Destroyed
13142,107648,2025-05-08,10,Quality,447.2,6.5,Destroyed
13143,107650,2025-05-12,3,Short Shelf Life,100.14,3.35,Destroyed
13144,107656,2025-05-02,10,Damaged,180.8,6.5,Destroyed
13145,107665,2025-05-11,1,Customer Rejection,30.99,2.45,Destroyed
13146,107669,2025-04-21,4,Customer Rejection,106.32,3.8,Destroyed
13147,107672,2025-04-28,8,Customer Rejection,389.68,5.6,Destroyed
13148,107678,2025-05-13,7,Quality,287.42,5.15,Destroyed
13149,107693,2025-04-21,10,Customer Rejection,471.7,6.5,Destroyed
13150,107705,2025-04-20,6,Damaged,315.96,4.7,Destroyed
13151,107706,2025-05-15,6,Short Shelf Life,343.2,4.7,Destroyed
13152,107708,2025-04-30,3,Short Shelf Life,66.09,3.35,Destroyed
13153,107709,2025-05-16,3,Quality,123.42,3.35,Destroyed
13154,107714,2025-05-09,5,Customer Rejection,213.85,4.25,Destroyed
13155,107716,2025-04-22,3,Short Shelf Life,157.98,3.35,Destroyed
13156,107723,2025-05-12,4,Damaged,155.76,3.8,Destroyed
13157,107747,2025-05-14,4,Damaged,133.56,3.8,Destroyed
13158,107796,2025-04-21,3,Damaged,126.57,3.35,Destroyed
13159,107797,2025-04-30,6,Damaged,187.14,4.7,Destroyed
13160,107799,2025-05-11,4,Damaged,96.44,3.8,Destroyed
13161,107825,2025-04-23,1,Damaged,52.07,2.45,Destroyed
13162,107838,2025-05-15,3,Customer Rejection,71.13,3.35,Destroyed
13163,107844,2025-05-10,1,Damaged,24.11,2.45,Destroyed
13164,107847,2025-05-12,1,Damaged,47.11,2.45,Destroyed
13165,107865,2025-05-03,6,Customer Rejection,260.82,4.7,Destroyed
13166,107872,2025-04-21,1,Short Shelf Life,34.54,2.45,Destroyed
13167,107876,2025-05-08,2,Customer Rejection,62.24,2.9,Destroyed
13168,107881,2025-04-21,2,Customer Rejection,50.32,2.9,Destroyed
13169,107894,2025-05-07,2,Quality,71.62,2.9,Destroyed
13170,107909,2025-05-13,5,Customer Rejection,216.7,4.25,Destroyed
13171,107931,2025-05-11,7,Quality,295.19,5.15,Destroyed
13172,107949,2025-04-26,2,Damaged,83.24,2.9,Destroyed
13173,107960,2025-05-12,2,Customer Rejection,92.88,2.9,Destroyed
13174,107967,2025-05-15,1,Customer Rejection,49.13,2.45,Destroyed
13175,107981,2025-04-28,1,Short Shelf Life,48.23,2.45,Destroyed
13176,107985,2025-05-04,2,Damaged,93.2,2.9,Destroyed
13177,107988,2025-04-27,3,Damaged,68.88,3.35,Destroyed
13178,108002,2025-04-26,9,Damaged,192.78,6.05,Destroyed
13179,108003,2025-04-22,1,Damaged,35.66,2.45,Destroyed
13180,108020,2025-04-30,2,Short Shelf Life,92.88,2.9,Destroyed
13181,108025,2025-05-04,5,Customer Rejection,186.6,4.25,Destroyed
13182,108037,2025-04-21,2,Damaged,77.06,2.9,Destroyed
13183,108054,2025-05-05,3,Short Shelf Life,101.7,3.35,Destroyed
13184,108067,2025-05-05,6,Quality,192.84,4.7,Destroyed
13185,108072,2025-05-06,1,Damaged,28.6,2.45,Destroyed
13186,108074,2025-05-01,5,Quality,202.3,4.25,Destroyed
13187,108094,2025-05-08,6,Damaged,302.58,4.7,Destroyed
13188,108102,2025-04-30,2,Short Shelf Life,98.26,2.9,Destroyed
13189,108116,2025-05-01,9,Short Shelf Life,379.71,6.05,Destroyed
13190,108128,2025-05-11,1,Quality,39.34,2.45,Destroyed
13191,108136,2025-05-13,3,Damaged,98.4,3.35,Destroyed
13192,108144,2025-05-09,4,Damaged,115.96,3.8,Destroyed
13193,108146,2025-04-24,5,Quality,189.7,4.25,Destroyed
13194,108150,2025-05-04,3,Short Shelf Life,144.36,3.35,Destroyed
13195,108155,2025-05-14,6,Damaged,128.52,4.7,Destroyed
13196,108166,2025-05-17,1,Short Shelf Life,36.74,2.45,Destroyed
13197,108168,2025-05-18,2,Damaged,62.38,2.9,Destroyed
13198,108180,2025-04-27,2,Damaged,51.16,2.9,Destroyed
13199,108182,2025-04-24,9,Quality,166.14,6.05,Destroyed
13200,108190,2025-04-28,1,Customer Rejection,27.74,2.45,Destroyed
13201,108192,2025-05-07,8,Quality,170.64,5.6,Destroyed
13202,108194,2025-05-16,4,Short Shelf Life,81.4,3.8,Destroyed
13203,108213,2025-05-09,3,Customer Rejection,114.18,3.35,Destroyed
13204,108229,2025-04-26,1,Quality,36.17,2.45,Destroyed
13205,108230,2025-04-29,8,Damaged,210.48,5.6,Destroyed
13206,108231,2025-05-17,1,Short Shelf Life,33.39,2.45,Destroyed
13207,108250,2025-05-15,6,Short Shelf Life,303.9,4.7,Destroyed
13208,108257,2025-04-27,1,Quality,28.51,2.45,Destroyed
13209,108276,2025-05-04,4,Customer Rejection,164.24,3.8,Destroyed
13210,108280,2025-04-26,9,Short Shelf Life,332.28,6.05,Destroyed
13211,108282,2025-05-05,1,Short Shelf Life,36.3,2.45,Destroyed
13212,108293,2025-05-16,2,Damaged,73.84,2.9,Destroyed
13213,108304,2025-05-15,2,Customer Rejection,82.6,2.9,Destroyed
13214,108309,2025-04-26,7,Damaged,226.66,5.15,Destroyed
13215,108316,2025-05-02,2,Short Shelf Life,93.62,2.9,Destroyed
13216,108338,2025-04-26,2,Damaged,113.22,2.9,Destroyed
13217,108339,2025-04-26,4,Damaged,210.48,3.8,Destroyed
13218,108369,2025-05-18,1,Damaged,41.3,2.45,Destroyed
13219,108386,2025-04-25,2,Damaged,81.12,2.9,Destroyed
13220,108395,2025-05-08,1,Quality,47.52,2.45,Destroyed
13221,108410,2025-05-19,7,Damaged,325.08,5.15,Destroyed
13222,108411,2025-05-05,11,Short Shelf Life,547.8,6.95,Destroyed
13223,108421,2025-04-23,1,Damaged,42.17,2.45,Destroyed
13224,108449,2025-05-01,7,Damaged,221.97,5.15,Destroyed
13225,108456,2025-04-27,5,Damaged,186.6,4.25,Destroyed
13226,108463,2025-05-08,3,Customer Rejection,145.56,3.35,Destroyed
13227,108464,2025-05-05,4,Customer Rejection,176.4,3.8,Destroyed
13228,108466,2025-05-02,2,Damaged,57.7,2.9,Destroyed
13229,108476,2025-04-24,3,Short Shelf Life,67.89,3.35,Destroyed
13230,108484,2025-05-13,7,Quality,214.97,5.15,Destroyed
13231,108486,2025-05-21,4,Short Shelf Life,178.88,3.8,Destroyed
13232,108504,2025-05-13,1,Customer Rejection,31.77,2.45,Destroyed
13233,108506,2025-05-13,1,Quality,23.19,2.45,Destroyed
13234,108513,2025-05-06,4,Damaged,110.64,3.8,Destroyed
13235,108517,2025-05-04,3,Damaged,78.93,3.35,Destroyed
13236,108522,2025-05-12,2,Damaged,46.22,2.9,Destroyed
13237,108548,2025-04-26,4,Quality,161.8,3.8,Destroyed
13238,108555,2025-05-02,3,Short Shelf Life,95.31,3.35,Destroyed
13239,108562,2025-04-28,10,Customer Rejection,328.0,6.5,Destroyed
13240,108563,2025-05-05,4,Quality,221.92,3.8,Destroyed
13241,108570,2025-04-29,2,Damaged,55.32,2.9,Destroyed
13242,108574,2025-05-01,3,Short Shelf Life,149.19,3.35,Destroyed
13243,108591,2025-04-27,10,Short Shelf Life,384.4,6.5,Destroyed
13244,108593,2025-05-05,2,Quality,63.02,2.9,Destroyed
13245,108594,2025-05-21,10,Short Shelf Life,566.1,6.5,Destroyed
13246,108598,2025-05-13,8,Customer Rejection,304.48,5.6,Destroyed
13247,108613,2025-04-27,5,Quality,193.7,4.25,Destroyed
13248,108618,2025-04-29,4,Damaged,138.16,3.8,Destroyed
13249,108624,2025-05-03,1,Quality,36.16,2.45,Destroyed
13250,108625,2025-05-10,11,Damaged,367.18,6.95,Destroyed
13251,108636,2025-05-01,1,Short Shelf Life,32.28,2.45,Destroyed
13252,108642,2025-05-01,5,Damaged,172.4,4.25,Destroyed
13253,108643,2025-05-02,8,Customer Rejection,324.48,5.6,Destroyed
13254,108646,2025-05-09,1,Damaged,16.64,2.45,Destroyed
13255,108656,2025-05-08,3,Short Shelf Life,122.4,3.35,Destroyed
13256,108657,2025-05-07,3,Damaged,78.93,3.35,Destroyed
13257,108658,2025-05-06,1,Short Shelf Life,51.27,2.45,Destroyed
13258,108660,2025-05-12,3,Short Shelf Life,111.06,3.35,Destroyed
13259,108664,2025-04-24,1,Customer Rejection,24.9,2.45,Destroyed
13260,108666,2025-05-11,6,Short Shelf Life,254.88,4.7,Destroyed
13261,108669,2025-05-12,1,Customer Rejection,50.65,2.45,Destroyed
13262,108689,2025-05-13,4,Quality,150.12,3.8,Destroyed
13263,108690,2025-04-28,2,Quality,84.96,2.9,Destroyed
13264,108693,2025-05-18,12,Quality,433.92,7.4,Destroyed
13265,108698,2025-05-12,2,Customer Rejection,44.98,2.9,Destroyed
13266,108704,2025-05-02,3,Damaged,107.34,3.35,Destroyed
13267,108708,2025-05-03,3,Short Shelf Life,137.1,3.35,Destroyed
13268,108714,2025-05-02,8,Short Shelf Life,289.28,5.6,Destroyed
13269,108715,2025-04-25,7,Customer Rejection,245.49,5.15,Destroyed
13270,108717,2025-05-10,1,Damaged,37.22,2.45,Destroyed
13271,108719,2025-05-09,3,Quality,59.28,3.35,Destroyed
13272,108727,2025-04-26,2,Short Shelf Life,74.68,2.9,Destroyed
13273,108733,2025-05-16,4,Customer Rejection,105.24,3.8,Destroyed
13274,108737,2025-04-26,1,Short Shelf Life,52.66,2.45,Destroyed
13275,108764,2025-04-30,3,Customer Rejection,120.63,3.35,Destroyed
13276,108771,2025-05-02,10,Customer Rejection,303.7,6.5,Destroyed
13277,108785,2025-05-19,1,Quality,49.73,2.45,Destroyed
13278,108800,2025-05-04,1,Damaged,36.17,2.45,Destroyed
13279,108803,2025-05-16,5,Damaged,147.2,4.25,Destroyed
13280,108804,2025-05-08,1,Damaged,21.42,2.45,Destroyed
13281,108812,2025-05-14,2,Damaged,74.04,2.9,Destroyed
13282,108813,2025-05-11,2,Damaged,82.12,2.9,Destroyed
13283,108838,2025-05-17,6,Quality,260.28,4.7,Destroyed
13284,108850,2025-05-04,2,Customer Rejection,82.12,2.9,Destroyed
13285,108860,2025-05-16,2,Damaged,89.44,2.9,Destroyed
13286,108872,2025-05-05,1,Damaged,46.6,2.45,Destroyed
13287,108882,2025-05-07,3,Customer Rejection,49.92,3.35,Destroyed
13288,108887,2025-04-29,6,Customer Rejection,157.26,4.7,Destroyed
13289,108896,2025-05-07,4,Damaged,76.56,3.8,Destroyed
13290,108903,2025-05-07,1,Quality,36.76,2.45,Destroyed
13291,108925,2025-05-08,1,Damaged,26.21,2.45,Destroyed
13292,108926,2025-05-08,1,Quality,29.44,2.45,Destroyed
13293,108936,2025-05-07,2,Customer Rejection,83.24,2.9,Destroyed
13294,108944,2025-05-12,3,Customer Rejection,105.21,3.35,Destroyed
13295,108947,2025-05-14,4,Damaged,145.04,3.8,Destroyed
13296,108948,2025-05-04,4,Damaged,145.04,3.8,Destroyed
13297,108951,2025-05-10,6,Damaged,110.76,4.7,Destroyed
13298,108966,2025-05-18,8,Short Shelf Life,263.36,5.6,Destroyed
13299,108973,2025-04-26,4,Damaged,83.12,3.8,Destroyed
13300,108995,2025-05-04,4,Customer Rejection,175.28,3.8,Destroyed
13301,109015,2025-04-30,8,Damaged,281.2,5.6,Destroyed
13302,109016,2025-04-25,1,Damaged,38.06,2.45,Destroyed
13303,109027,2025-05-02,5,Quality,163.8,4.25,Destroyed
13304,109031,2025-05-08,4,Damaged,127.12,3.8,Destroyed
13305,109038,2025-04-30,5,Damaged,211.65,4.25,Destroyed
13306,109039,2025-05-14,3,Short Shelf Life,126.57,3.35,Destroyed
13307,109040,2025-05-09,3,Quality,122.4,3.35,Destroyed
13308,109043,2025-04-25,5,Short Shelf Life,172.7,4.25,Destroyed
13309,109054,2025-05-06,12,Customer Rejection,665.16,7.4,Destroyed
13310,109055,2025-05-09,1,Quality,44.48,2.45,Destroyed
13311,109058,2025-04-29,2,Short Shelf Life,56.5,2.9,Destroyed
13312,109062,2025-05-17,5,Quality,148.7,4.25,Destroyed
13313,109067,2025-05-18,1,Damaged,34.6,2.45,Destroyed
13314,109072,2025-05-05,4,Customer Rejection,81.4,3.8,Destroyed
13315,109086,2025-05-07,4,Short Shelf Life,138.12,3.8,Destroyed
13316,109090,2025-05-09,4,Customer Rejection,217.36,3.8,Destroyed
13317,109102,2025-04-26,6,Damaged,200.28,4.7,Destroyed
13318,109112,2025-05-05,1,Short Shelf Life,55.48,2.45,Destroyed
13319,109114,2025-05-20,8,Short Shelf Life,361.92,5.6,Destroyed
13320,109117,2025-05-12,4,Customer Rejection,108.56,3.8,Destroyed
13321,109120,2025-05-19,3,Damaged,52.53,3.35,Destroyed
13322,109141,2025-04-29,3,Quality,112.59,3.35,Destroyed
13323,109152,2025-05-05,12,Quality,346.2,7.4,Destroyed
13324,109156,2025-05-16,5,Customer Rejection,231.0,4.25,Destroyed
13325,109160,2025-05-13,2,Short Shelf Life,96.24,2.9,Destroyed
13326,109161,2025-05-07,1,Damaged,52.62,2.45,Destroyed
13327,109165,2025-05-11,1,Short Shelf Life,20.18,2.45,Destroyed
13328,109179,2025-05-06,5,Quality,202.85,4.25,Destroyed
13329,109180,2025-05-17,2,Quality,78.68,2.9,Destroyed
13330,109182,2025-04-29,1,Customer Rejection,27.98,2.45,Destroyed
13331,109194,2025-05-20,11,Quality,258.83,6.95,Destroyed
13332,109197,2025-05-11,2,Customer Rejection,76.72,2.9,Destroyed
13333,109198,2025-04-28,1,Damaged,37.79,2.45,Destroyed
13334,109203,2025-05-09,12,Quality,657.84,7.4,Destroyed
13335,109205,2025-05-18,1,Customer Rejection,31.51,2.45,Destroyed
13336,109215,2025-05-20,2,Customer Rejection,78.68,2.9,Destroyed
13337,109217,2025-05-20,4,Quality,127.12,3.8,Destroyed
13338,109220,2025-05-07,6,Customer Rejection,250.2,4.7,Destroyed
13339,109251,2025-05-09,1,Damaged,26.58,2.45,Destroyed
13340,109256,2025-05-21,2,Damaged,60.12,2.9,Destroyed
13341,109262,2025-04-30,2,Short Shelf Life,64.56,2.9,Destroyed
13342,109263,2025-04-28,4,Damaged,155.76,3.8,Destroyed
13343,109270,2025-05-16,1,Damaged,37.32,2.45,Destroyed
13344,109275,2025-05-09,4,Short Shelf Life,140.08,3.8,Destroyed
13345,109284,2025-05-24,1,Damaged,39.51,2.45,Destroyed
13346,109303,2025-05-09,6,Short Shelf Life,221.52,4.7,Destroyed
13347,109306,2025-04-30,3,Damaged,157.98,3.35,Destroyed
13348,109318,2025-05-05,1,Short Shelf Life,24.11,2.45,Destroyed
13349,109323,2025-05-08,6,Customer Rejection,249.36,4.7,Destroyed
13350,109332,2025-05-15,11,Damaged,472.45,6.95,Destroyed
13351,109335,2025-05-06,5,Quality,237.6,4.25,Destroyed
13352,109342,2025-05-01,2,Short Shelf Life,65.76,2.9,Destroyed
13353,109344,2025-05-09,4,Quality,159.4,3.8,Destroyed
13354,109354,2025-05-12,8,Short Shelf Life,376.88,5.6,Destroyed
13355,109360,2025-04-28,8,Customer Rejection,171.36,5.6,Destroyed
13356,109372,2025-04-27,2,Quality,100.04,2.9,Destroyed
13357,109375,2025-05-04,2,Quality,71.32,2.9,Destroyed
13358,109383,2025-04-30,2,Damaged,71.62,2.9,Destroyed
13359,109387,2025-04-28,1,Quality,50.65,2.45,Destroyed
13360,109396,2025-05-17,1,Short Shelf Life,33.28,2.45,Destroyed
13361,109398,2025-05-12,1,Short Shelf Life,38.69,2.45,Destroyed
13362,109415,2025-05-15,2,Short Shelf Life,104.84,2.9,Destroyed
13363,109418,2025-05-07,2,Short Shelf Life,53.06,2.9,Destroyed
13364,109426,2025-05-04,6,Short Shelf Life,326.04,4.7,Destroyed
13365,109428,2025-04-30,2,Short Shelf Life,92.04,2.9,Destroyed
13366,109444,2025-04-29,2,Short Shelf Life,64.56,2.9,Destroyed
13367,109482,2025-05-19,3,Short Shelf Life,140.43,3.35,Destroyed
13368,109483,2025-05-04,3,Quality,77.22,3.35,Destroyed
13369,109495,2025-05-07,1,Short Shelf Life,48.8,2.45,Destroyed
13370,109503,2025-05-01,8,Customer Rejection,258.72,5.6,Destroyed
13371,109505,2025-05-03,1,Damaged,31.77,2.45,Destroyed
13372,109507,2025-05-17,4,Damaged,127.12,3.8,Destroyed
13373,109508,2025-05-02,2,Customer Rejection,97.76,2.9,Destroyed
13374,109509,2025-05-05,4,Short Shelf Life,94.84,3.8,Destroyed
13375,109511,2025-05-14,2,Damaged,61.42,2.9,Destroyed
13376,109513,2025-05-02,7,Customer Rejection,372.19,5.15,Destroyed
13377,109533,2025-05-04,4,Customer Rejection,97.2,3.8,Destroyed
13378,109537,2025-05-07,1,Quality,32.76,2.45,Destroyed
13379,109541,2025-05-15,4,Quality,88.12,3.8,Destroyed
13380,109544,2025-05-09,3,Quality,164.46,3.35,Destroyed
13381,109547,2025-05-05,2,Customer Rejection,82.28,2.9,Destroyed
13382,109550,2025-05-23,4,Damaged,133.96,3.8,Destroyed
13383,109558,2025-05-10,7,Quality,245.49,5.15,Destroyed
13384,109568,2025-05-03,1,Damaged,21.91,2.45,Destroyed
13385,109576,2025-05-24,9,Quality,386.82,6.05,Destroyed
13386,109585,2025-05-03,3,Quality,164.46,3.35,Destroyed
13387,109600,2025-05-04,1,Short Shelf Life,41.14,2.45,Destroyed
13388,109606,2025-05-08,8,Customer Rejection,223.84,5.6,Destroyed
13389,109608,2025-05-10,2,Damaged,44.06,2.9,Destroyed
13390,109610,2025-05-03,7,Damaged,313.25,5.15,Destroyed
13391,109617,2025-05-13,7,Damaged,242.97,5.15,Destroyed
13392,109622,2025-05-11,9,Short Shelf Life,171.27,6.05,Destroyed
13393,109632,2025-05-23,10,Short Shelf Life,282.5,6.5,Destroyed
13394,109641,2025-05-19,3,Damaged,111.06,3.35,Destroyed
13395,109642,2025-05-23,6,Damaged,200.28,4.7,Destroyed
13396,109645,2025-05-02,4,Quality,95.28,3.8,Destroyed
13397,109658,2025-05-14,6,Quality,187.08,4.7,Destroyed
13398,109661,2025-05-12,1,Quality,27.94,2.45,Destroyed
13399,109668,2025-05-19,5,Short Shelf Life,233.0,4.25,Destroyed
13400,109688,2025-05-15,2,Damaged,74.04,2.9,Destroyed
13401,109690,2025-05-09,2,Customer Rejection,96.46,2.9,Destroyed
13402,109694,2025-05-04,11,Damaged,422.84,6.95,Destroyed
13403,109698,2025-05-23,3,Damaged,156.21,3.35,Destroyed
13404,109700,2025-05-01,4,Short Shelf Life,151.16,3.8,Destroyed
13405,109703,2025-05-11,2,Quality,55.96,2.9,Destroyed
13406,109704,2025-05-01,2,Customer Rejection,55.96,2.9,Destroyed
13407,109709,2025-05-16,2,Quality,99.6,2.9,Destroyed
13408,109716,2025-04-29,2,Short Shelf Life,61.42,2.9,Destroyed
13409,109721,2025-05-18,4,Customer Rejection,196.52,3.8,Destroyed
13410,109725,2025-05-21,1,Customer Rejection,38.36,2.45,Destroyed
13411,109731,2025-05-09,6,Damaged,137.76,4.7,Destroyed
13412,109734,2025-05-20,3,Damaged,95.31,3.35,Destroyed
13413,109735,2025-05-17,1,Customer Rejection,31.77,2.45,Destroyed
13414,109748,2025-05-19,3,Damaged,66.09,3.35,Destroyed
13415,109756,2025-05-14,2,Damaged,82.16,2.9,Destroyed
13416,109763,2025-05-18,2,Customer Rejection,106.34,2.9,Destroyed
13417,109790,2025-05-15,1,Short Shelf Life,37.32,2.45,Destroyed
13418,109803,2025-04-30,1,Damaged,41.7,2.45,Destroyed
13419,109807,2025-05-21,5,Damaged,161.9,4.25,Destroyed
13420,109808,2025-05-19,3,Customer Rejection,97.14,3.35,Destroyed
13421,109818,2025-05-20,3,Quality,124.98,3.35,Destroyed
13422,109819,2025-05-20,6,Damaged,217.8,4.7,Destroyed
13423,109825,2025-05-23,1,Damaged,24.21,2.45,Destroyed
13424,109829,2025-05-08,3,Short Shelf Life,97.14,3.35,Destroyed
13425,109860,2025-05-15,1,Damaged,52.07,2.45,Destroyed
13426,109862,2025-05-12,8,Customer Rejection,419.36,5.6,Destroyed
13427,109872,2025-05-23,1,Quality,22.96,2.45,Destroyed
