DeliveryLineID,OrderLineID,DispatchDate,DeliveredDate,ShippedCases,NetUnitPriceGBP,NetInvoiceGBP,StandardCostPerCaseGBP,COGSGBP,FreightGBP,CarrierCode,DeliveryStatus
99569,86116,2025-03-10,2025-03-13,43,33.9,1457.7,20.72,890.96,28.5,CAR02,Delivered
99570,86119,2025-03-10,2025-03-11,104,53.77,5592.08,33.87,3522.48,59.0,CAR02,Delivered
99571,86122,2025-03-10,2025-03-12,91,45.25,4117.75,29.11,2649.01,52.5,CAR03,Delivered
99572,86124,2025-03-10,2025-03-11,21,40.71,854.91,26.18,549.78,17.5,CAR03,Delivered
99573,86124,2025-03-10,2025-03-12,21,40.71,854.91,26.18,549.78,17.5,CAR02,Delivered
99574,86131,2025-03-10,2025-03-12,41,42.19,1729.79,28.03,1149.23,27.5,CAR02,Delivered
99575,86132,2025-03-10,2025-03-11,41,39.85,1633.85,25.1,1029.1,27.5,CAR02,Delivered
99576,86133,2025-03-10,2025-03-13,12,28.85,346.2,18.56,222.72,13.0,CAR03,Delivered
99577,86133,2025-03-10,2025-03-12,13,28.85,375.05,18.56,241.28,13.5,CAR02,Delivered
99578,86135,2025-03-10,2025-03-12,20,51.27,1025.4,31.33,626.6,17.0,CAR02,Delivered
99579,86135,2025-03-10,2025-03-12,21,51.27,1076.67,31.33,657.93,17.5,CAR02,Delivered
99580,86136,2025-03-10,2025-03-11,99,38.17,3778.83,23.32,2308.68,41.65,CAR01,Delivered
99581,86141,2025-03-10,2025-03-14,97,44.17,4284.49,28.41,2755.77,55.5,CAR03,Delivered
99582,86143,2025-03-10,2025-03-12,103,32.21,3317.63,20.72,2134.16,58.5,CAR03,Delivered
99583,86145,2025-03-10,2025-03-12,31,50.39,1562.09,32.41,1004.71,22.5,CAR02,Delivered
99584,86146,2025-03-10,2025-03-11,30,39.85,1195.5,25.1,753.0,17.5,CAR01,Delivered
99585,86147,2025-03-10,2025-03-11,36,45.85,1650.6,29.49,1061.64,19.6,CAR01,Delivered
99586,86148,2025-03-10,2025-03-12,71,26.79,1902.09,17.79,1263.09,42.5,CAR03,Delivered
99587,86150,2025-03-10,2025-03-11,66,44.48,2935.68,28.03,1849.98,40.0,CAR02,Delivered
99588,86151,2025-03-10,2025-03-11,59,37.32,2201.88,24.78,1462.02,36.5,CAR02,Delivered
99589,86159,2025-03-10,2025-03-11,118,50.39,5946.02,32.41,3824.38,66.0,CAR03,Delivered
99590,86164,2025-03-10,2025-03-13,87,44.17,3842.79,28.41,2471.67,50.5,CAR03,Delivered
99591,86165,2025-03-10,2025-03-13,105,54.81,5755.05,33.49,3516.45,43.75,CAR01,Delivered
99592,86167,2025-03-10,2025-03-13,84,41.06,3449.04,25.86,2172.24,49.0,CAR02,Delivered
99593,86173,2025-03-10,2025-03-13,42,34.53,1450.26,21.1,886.2,28.0,CAR02,Delivered
99594,86174,2025-03-10,2025-03-12,96,37.54,3603.84,22.94,2202.24,55.0,CAR03,Delivered
99595,86178,2025-03-10,2025-03-12,41,38.94,1596.54,25.86,1060.26,21.35,CAR01,Delivered
99596,86179,2025-03-10,2025-03-11,25,21.42,535.5,13.09,327.25,15.75,CAR01,Delivered
99597,86184,2025-03-10,2025-03-12,27,44.75,1208.25,28.79,777.33,16.45,CAR01,Delivered
99598,86189,2025-03-10,2025-03-11,103,31.12,3205.36,20.02,2062.06,58.5,CAR02,Delivered
99599,86193,2025-03-10,2025-03-12,91,32.8,2984.8,21.1,1920.1,38.85,CAR01,Delivered
99600,86194,2025-03-10,2025-03-11,113,44.17,4991.21,28.41,3210.33,46.55,CAR01,Delivered
99601,86196,2025-03-10,2025-03-16,46,26.21,1205.66,16.01,736.46,30.0,CAR03,Delivered
99602,86196,2025-03-10,2025-03-11,46,26.21,1205.66,16.01,736.46,30.0,CAR02,Delivered
99603,86197,2025-03-10,2025-03-12,61,23.53,1435.33,15.63,953.43,37.5,CAR03,Delivered
99604,86199,2025-03-10,2025-03-11,111,19.14,2124.54,12.71,1410.81,62.5,CAR03,Delivered
99605,86200,2025-03-10,2025-03-13,84,28.6,2402.4,17.48,1468.32,49.0,CAR02,Delivered
99606,86201,2025-03-10,2025-03-12,43,22.49,967.07,14.17,609.31,22.05,CAR01,Delivered
99607,86203,2025-03-10,2025-03-13,41,23.71,972.11,15.25,625.25,27.5,CAR02,Delivered
99608,86203,2025-03-10,2025-03-13,41,23.71,972.11,15.25,625.25,21.35,CAR01,Delivered
99609,86209,2025-03-10,2025-03-13,87,27.74,2413.38,17.48,1520.76,50.5,CAR02,Delivered
99610,86217,2025-03-10,2025-03-12,57,36.16,2061.12,23.26,1325.82,35.5,CAR02,Delivered
99611,86218,2025-03-10,2025-03-12,82,49.8,4083.6,32.03,2626.46,48.0,CAR03,Delivered
99612,86219,2025-03-10,2025-03-11,108,50.85,5491.8,32.03,3459.24,44.8,CAR01,Delivered
99613,86221,2025-03-10,2025-03-13,56,24.81,1389.36,15.63,875.28,35.0,CAR03,Delivered
99614,86224,2025-03-10,2025-03-11,70,31.62,2213.4,20.34,1423.8,42.0,CAR03,Delivered
99615,86226,2025-03-10,2025-03-15,29,33.28,965.12,20.34,589.86,21.5,CAR03,Delivered
99616,86226,2025-03-10,2025-03-13,30,33.28,998.4,20.34,610.2,22.0,CAR02,Delivered
99617,86230,2025-03-10,2025-03-12,112,28.51,3193.12,18.94,2121.28,63.0,CAR02,Delivered
99618,86235,2025-03-10,2025-03-13,60,41.66,2499.6,26.25,1575.0,28.0,CAR01,Delivered
99619,86237,2025-03-10,2025-03-13,41,29.57,1212.37,19.64,805.24,27.5,CAR02,Delivered
99620,86237,2025-03-10,2025-03-11,41,29.57,1212.37,19.64,805.24,21.35,CAR01,Delivered
99621,85848,2025-03-11,2025-03-12,117,36.92,4319.64,22.56,2639.52,65.5,CAR02,Delivered
99622,85849,2025-03-11,2025-03-14,54,38.17,2061.18,23.32,1259.28,34.0,CAR03,Delivered
99623,85849,2025-03-11,2025-03-17,54,38.17,2061.18,23.32,1259.28,34.0,CAR03,Delivered
99624,85854,2025-03-11,2025-03-12,110,19.71,2168.1,13.09,1439.9,45.5,CAR01,Delivered
99625,85856,2025-03-11,2025-03-14,27,43.47,1173.69,26.56,717.12,16.45,CAR01,Delivered
99626,85876,2025-03-11,2025-03-16,71,35.59,2526.89,23.64,1678.44,42.5,CAR03,Delivered
99627,85881,2025-03-11,2025-03-13,13,41.08,534.04,25.1,326.3,13.5,CAR03,Delivered
99628,85881,2025-03-11,2025-03-13,14,41.08,575.12,25.1,351.4,14.0,CAR02,Delivered
99629,85882,2025-03-11,2025-03-14,35,38.74,1355.9,24.4,854.0,24.5,CAR03,Delivered
99630,85883,2025-03-11,2025-03-12,66,34.71,2290.86,21.86,1442.76,40.0,CAR03,Delivered
99631,85885,2025-03-11,2025-03-14,34,41.62,1415.08,27.64,939.76,24.0,CAR03,Delivered
99632,85891,2025-03-11,2025-03-12,37,53.17,1967.29,33.49,1239.13,19.95,CAR01,Delivered
99633,85892,2025-03-11,2025-03-12,70,28.99,2029.3,19.26,1348.2,42.0,CAR03,Delivered
99634,85897,2025-03-11,2025-03-14,39,30.99,1208.61,18.94,738.66,26.5,CAR03,Delivered
99635,85898,2025-03-11,2025-03-13,118,37.54,4429.72,22.94,2706.92,48.3,CAR01,Delivered
99636,85909,2025-03-11,2025-03-13,90,33.49,3014.1,21.1,1899.0,52.0,CAR03,Delivered
99637,85914,2025-03-11,2025-03-14,56,49.13,2751.28,30.95,1733.2,35.0,CAR03,Delivered
99638,85915,2025-03-11,2025-03-12,50,51.27,2563.5,31.33,1566.5,32.0,CAR03,Delivered
99639,85916,2025-03-11,2025-03-13,65,31.12,2022.8,20.02,1301.3,39.5,CAR03,Delivered
99640,85917,2025-03-11,2025-03-13,31,37.53,1163.43,23.64,732.84,17.85,CAR01,Delivered
99641,85920,2025-03-11,2025-03-14,36,27.14,977.04,17.09,615.24,19.6,CAR01,Delivered
99642,85920,2025-03-11,2025-03-14,36,27.14,977.04,17.09,615.24,25.0,CAR02,Delivered
99643,85924,2025-03-11,2025-03-13,92,37.53,3452.76,23.64,2174.88,53.0,CAR02,Delivered
99644,85929,2025-03-11,2025-03-14,82,46.2,3788.4,29.11,2387.02,48.0,CAR02,Delivered
99645,85930,2025-03-11,2025-03-12,64,27.36,1751.04,18.18,1163.52,29.4,CAR01,Delivered
99646,85938,2025-03-11,2025-03-13,60,55.43,3325.8,33.87,2032.2,28.0,CAR01,Delivered
99647,85940,2025-03-11,2025-03-14,63,40.21,2533.23,25.86,1629.18,38.5,CAR02,Delivered
99648,85943,2025-03-11,2025-03-13,112,40.21,4503.52,25.86,2896.32,46.2,CAR01,Delivered
99649,85945,2025-03-11,2025-03-13,48,26.58,1275.84,17.09,820.32,31.0,CAR03,Delivered
99650,85947,2025-03-11,2025-03-12,18,25.58,460.44,15.63,281.34,13.3,CAR01,Delivered
99651,85947,2025-03-11,2025-03-17,18,25.58,460.44,15.63,281.34,16.0,CAR03,Delivered
99652,85948,2025-03-11,2025-03-16,25,42.48,1062.0,27.33,683.25,19.5,CAR03,Delivered
99653,85950,2025-03-11,2025-03-14,63,34.48,2172.24,22.18,1397.34,38.5,CAR02,Delivered
99654,85957,2025-03-11,2025-03-13,59,28.85,1702.15,18.56,1095.04,36.5,CAR02,Delivered
99655,85959,2025-03-11,2025-03-13,79,29.93,2364.47,19.26,1521.54,34.65,CAR01,Delivered
99656,85960,2025-03-11,2025-03-12,84,44.4,3729.6,29.49,2477.16,49.0,CAR02,Delivered
99657,85961,2025-03-11,2025-03-14,23,27.66,636.18,17.79,409.17,18.5,CAR02,Delivered
99658,85961,2025-03-11,2025-03-13,24,27.66,663.84,17.79,426.96,15.4,CAR01,Delivered
99659,85962,2025-03-11,2025-03-12,90,31.19,2807.1,20.72,1864.8,52.0,CAR03,Delivered
99660,85967,2025-03-11,2025-03-14,100,33.4,3340.0,22.18,2218.0,57.0,CAR03,Delivered
99661,85970,2025-03-11,2025-03-17,112,18.46,2067.52,11.63,1302.56,63.0,CAR03,Delivered
99662,85971,2025-03-11,2025-03-14,29,35.12,1018.48,23.32,676.28,21.5,CAR02,Delivered
99663,85971,2025-03-11,2025-03-13,30,35.12,1053.6,23.32,699.6,17.5,CAR01,Delivered
99664,85972,2025-03-11,2025-03-14,39,41.62,1623.18,27.64,1077.96,26.5,CAR03,Delivered
99665,85972,2025-03-11,2025-03-13,40,41.62,1664.8,27.64,1105.6,21.0,CAR01,Delivered
99666,85977,2025-03-11,2025-03-14,57,39.62,2258.34,25.48,1452.36,35.5,CAR03,Delivered
99667,85977,2025-03-11,2025-03-13,58,39.62,2297.96,25.48,1477.84,36.0,CAR02,Delivered
99668,85980,2025-03-11,2025-03-12,109,23.71,2584.39,15.25,1662.25,45.15,CAR01,Delivered
99669,85983,2025-03-11,2025-03-15,112,48.52,5434.24,30.57,3423.84,63.0,CAR03,Delivered
99670,85985,2025-03-11,2025-03-12,38,28.85,1096.3,18.56,705.28,26.0,CAR02,Delivered
99671,85988,2025-03-11,2025-03-13,61,30.53,1862.33,19.64,1198.04,37.5,CAR02,Delivered
99672,85991,2025-03-11,2025-03-12,24,33.97,815.28,22.56,541.44,15.4,CAR01,Delivered
99673,85991,2025-03-11,2025-03-13,24,33.97,815.28,22.56,541.44,19.0,CAR02,Delivered
99674,85992,2025-03-11,2025-03-13,63,34.48,2172.24,22.18,1397.34,38.5,CAR02,Delivered
99675,85993,2025-03-11,2025-03-12,100,26.79,2679.0,17.79,1779.0,57.0,CAR02,Delivered
99676,85994,2025-03-11,2025-03-14,81,56.61,4585.41,36.41,2949.21,47.5,CAR02,Delivered
99677,85998,2025-03-11,2025-03-12,99,21.91,2169.09,14.55,1440.45,41.65,CAR01,Delivered
99678,86002,2025-03-11,2025-03-13,58,46.44,2693.52,29.87,1732.46,36.0,CAR03,Delivered
99679,86008,2025-03-11,2025-03-13,52,45.85,2384.2,29.49,1533.48,33.0,CAR03,Delivered
99680,86009,2025-03-11,2025-03-12,56,38.36,2148.16,25.48,1426.88,26.6,CAR01,Delivered
99681,86009,2025-03-11,2025-03-14,56,38.36,2148.16,25.48,1426.88,35.0,CAR03,Delivered
99682,86014,2025-03-11,2025-03-15,36,32.92,1185.12,21.86,786.96,25.0,CAR03,Delivered
99683,86015,2025-03-11,2025-03-13,92,57.8,5317.6,36.41,3349.72,39.2,CAR01,Delivered
99684,86020,2025-03-11,2025-03-12,104,25.74,2676.96,17.09,1777.36,43.4,CAR01,Delivered
99685,86021,2025-03-11,2025-03-14,113,30.06,3396.78,18.94,2140.22,63.5,CAR02,Delivered
99686,86022,2025-03-11,2025-03-13,54,53.77,2903.58,33.87,1828.98,34.0,CAR03,Delivered
99687,86028,2025-03-11,2025-03-14,78,48.26,3764.28,29.49,2300.22,46.0,CAR02,Delivered
99688,86030,2025-03-11,2025-03-13,42,37.54,1576.68,22.94,963.48,28.0,CAR03,Delivered
99689,86031,2025-03-11,2025-03-12,79,30.71,2426.09,20.4,1611.6,46.5,CAR03,Delivered
99690,86033,2025-03-11,2025-03-13,28,45.85,1283.8,29.49,825.72,21.0,CAR02,Delivered
99691,86034,2025-03-11,2025-03-12,116,17.51,2031.16,11.63,1349.08,47.6,CAR01,Delivered
99692,86038,2025-03-11,2025-03-12,72,44.1,3175.2,26.95,1940.4,32.2,CAR01,Delivered
99693,86044,2025-03-11,2025-03-14,92,27.14,2496.88,17.09,1572.28,53.0,CAR03,Delivered
99694,86046,2025-03-11,2025-03-12,51,55.48,2829.48,34.95,1782.45,32.5,CAR02,Delivered
99695,86051,2025-03-11,2025-03-12,58,21.33,1237.14,14.17,821.86,36.0,CAR02,Delivered
99696,86051,2025-03-11,2025-03-13,58,21.33,1237.14,14.17,821.86,36.0,CAR02,Delivered
99697,86053,2025-03-11,2025-03-12,113,34.48,3896.24,22.18,2506.34,63.5,CAR03,Delivered
99698,86059,2025-03-11,2025-03-12,69,32.34,2231.46,21.48,1482.12,41.5,CAR02,Delivered
99699,86063,2025-03-11,2025-03-13,95,21.33,2026.35,14.17,1346.15,54.5,CAR02,Delivered
99700,86065,2025-03-11,2025-03-12,74,40.56,3001.44,24.78,1833.72,32.9,CAR01,Delivered
99701,86068,2025-03-11,2025-03-13,61,31.62,1928.82,20.34,1240.74,37.5,CAR03,Delivered
99702,86069,2025-03-11,2025-03-14,90,46.81,4212.9,29.49,2654.1,52.0,CAR03,Delivered
99703,86070,2025-03-11,2025-03-13,57,29.57,1685.49,19.64,1119.48,35.5,CAR02,Delivered
99704,86070,2025-03-11,2025-03-12,57,29.57,1685.49,19.64,1119.48,35.5,CAR03,Delivered
99705,86071,2025-03-11,2025-03-14,93,47.63,4429.59,29.11,2707.23,39.55,CAR01,Delivered
99706,86073,2025-03-11,2025-03-12,49,30.56,1497.44,19.26,943.74,31.5,CAR02,Delivered
99707,86076,2025-03-11,2025-03-12,45,41.7,1876.5,25.48,1146.6,29.5,CAR03,Delivered
99708,86076,2025-03-11,2025-03-14,45,41.7,1876.5,25.48,1146.6,29.5,CAR02,Delivered
99709,86077,2025-03-11,2025-03-12,41,22.96,941.36,15.25,625.25,21.35,CAR01,Delivered
99710,86078,2025-03-11,2025-03-14,92,15.81,1454.52,10.17,935.64,53.0,CAR03,Delivered
99711,86080,2025-03-11,2025-03-13,43,47.52,2043.36,30.57,1314.51,28.5,CAR02,Delivered
99712,86081,2025-03-11,2025-03-12,48,36.41,1747.68,22.94,1101.12,31.0,CAR02,Delivered
99713,86083,2025-03-11,2025-03-13,48,52.66,2527.68,33.87,1625.76,31.0,CAR03,Delivered
99714,86085,2025-03-11,2025-03-14,33,33.97,1121.01,22.56,744.48,23.5,CAR02,Delivered
99715,86087,2025-03-11,2025-03-14,78,31.77,2478.06,21.1,1645.8,46.0,CAR03,Delivered
99716,86093,2025-03-11,2025-03-14,22,53.17,1169.74,33.49,736.78,18.0,CAR03,Delivered
99717,86093,2025-03-11,2025-03-14,23,53.17,1222.91,33.49,770.27,18.5,CAR02,Delivered
99718,86094,2025-03-11,2025-03-12,105,25.58,2685.9,15.63,1641.15,43.75,CAR01,Delivered
99719,86097,2025-03-11,2025-03-13,15,27.94,419.1,18.56,278.4,14.5,CAR02,Delivered
99720,86097,2025-03-11,2025-03-13,16,27.94,447.04,18.56,296.96,15.0,CAR02,Delivered
99721,86098,2025-03-11,2025-03-13,65,28.51,1853.15,18.94,1231.1,39.5,CAR02,Delivered
99722,86100,2025-03-11,2025-03-13,29,27.14,787.06,17.09,495.61,17.15,CAR01,Delivered
99723,86102,2025-03-11,2025-03-12,34,23.11,785.74,14.55,494.7,24.0,CAR03,Delivered
99724,86107,2025-03-11,2025-03-12,32,23.11,739.52,14.55,465.6,23.0,CAR03,Delivered
99725,86110,2025-03-11,2025-03-13,42,35.12,1475.04,23.32,979.44,21.7,CAR01,Delivered
99726,86112,2025-03-11,2025-03-12,85,48.23,4099.55,32.03,2722.55,36.75,CAR01,Delivered
99727,86114,2025-03-11,2025-03-12,57,34.48,1965.36,22.18,1264.26,26.95,CAR01,Delivered
99728,86118,2025-03-11,2025-03-14,64,38.13,2440.32,24.02,1537.28,39.0,CAR03,Delivered
99729,86121,2025-03-11,2025-03-12,42,34.71,1457.82,21.86,918.12,28.0,CAR03,Delivered
99730,86127,2025-03-11,2025-03-14,44,50.85,2237.4,32.03,1409.32,22.4,CAR01,Delivered
99731,86127,2025-03-11,2025-03-12,44,50.85,2237.4,32.03,1409.32,29.0,CAR02,Delivered
99732,86128,2025-03-11,2025-03-14,34,43.34,1473.56,28.79,978.86,24.0,CAR02,Delivered
99733,86128,2025-03-11,2025-03-13,35,43.34,1516.9,28.79,1007.65,19.25,CAR01,Delivered
99734,86129,2025-03-11,2025-03-14,47,33.28,1564.16,20.34,955.98,23.45,CAR01,Delivered
99735,86130,2025-03-11,2025-03-14,39,16.64,648.96,10.17,396.63,20.65,CAR01,Delivered
99736,86137,2025-03-11,2025-03-12,55,20.18,1109.9,12.71,699.05,34.5,CAR02,Delivered
99737,86138,2025-03-11,2025-03-12,36,24.81,893.16,15.63,562.68,19.6,CAR01,Delivered
99738,86149,2025-03-11,2025-03-16,90,23.53,2117.7,15.63,1406.7,52.0,CAR03,Delivered
99739,86153,2025-03-11,2025-03-12,58,26.21,1520.18,16.01,928.58,36.0,CAR03,Delivered
99740,86156,2025-03-11,2025-03-14,57,22.03,1255.71,14.17,807.69,35.5,CAR02,Delivered
99741,86157,2025-03-11,2025-03-12,92,54.34,4999.28,34.95,3215.4,39.2,CAR01,Delivered
99742,86160,2025-03-11,2025-03-12,23,37.22,856.06,24.72,568.56,15.05,CAR01,Delivered
99743,86160,2025-03-11,2025-03-14,24,37.22,893.28,24.72,593.28,19.0,CAR03,Delivered
99744,86163,2025-03-11,2025-03-12,21,41.56,872.76,26.18,549.78,14.35,CAR01,Delivered
99745,86163,2025-03-11,2025-03-13,21,41.56,872.76,26.18,549.78,17.5,CAR03,Delivered
99746,86166,2025-03-11,2025-03-12,64,32.38,2072.32,20.4,1305.6,29.4,CAR01,Delivered
99747,86168,2025-03-11,2025-03-14,60,49.13,2947.8,30.95,1857.0,37.0,CAR02,Delivered
99748,86170,2025-03-11,2025-03-12,57,41.62,2372.34,27.64,1575.48,35.5,CAR03,Delivered
99749,86170,2025-03-11,2025-03-14,58,41.62,2413.96,27.64,1603.12,36.0,CAR03,Delivered
99750,86175,2025-03-11,2025-03-14,35,35.07,1227.45,22.56,789.6,19.25,CAR01,Delivered
99751,86176,2025-03-11,2025-03-12,58,44.17,2561.86,28.41,1647.78,36.0,CAR02,Delivered
99752,86176,2025-03-11,2025-03-13,58,44.17,2561.86,28.41,1647.78,27.3,CAR01,Delivered
99753,86182,2025-03-11,2025-03-12,115,21.42,2463.3,13.09,1505.35,64.5,CAR03,Delivered
99754,86183,2025-03-11,2025-03-13,115,25.98,2987.7,16.71,1921.65,47.25,CAR01,Delivered
99755,86185,2025-03-11,2025-03-13,27,30.56,825.12,19.26,520.02,16.45,CAR01,Delivered
99756,86188,2025-03-11,2025-03-13,91,51.0,4641.0,33.87,3082.17,52.5,CAR03,Delivered
99757,86190,2025-03-11,2025-03-12,78,38.94,3037.32,25.86,2017.08,46.0,CAR03,Delivered
99758,86192,2025-03-11,2025-03-14,103,40.8,4202.4,26.25,2703.75,58.5,CAR03,Delivered
99759,86202,2025-03-11,2025-03-12,58,34.53,2002.74,21.1,1223.8,36.0,CAR02,Delivered
99760,86204,2025-03-11,2025-03-13,23,48.8,1122.4,32.41,745.43,18.5,CAR03,Delivered
99761,86204,2025-03-11,2025-03-14,23,48.8,1122.4,32.41,745.43,15.05,CAR01,Delivered
99762,86206,2025-03-11,2025-03-13,55,18.08,994.4,11.63,639.65,34.5,CAR03,Delivered
99763,86207,2025-03-11,2025-03-12,37,56.61,2094.57,36.41,1347.17,19.95,CAR01,Delivered
99764,86208,2025-03-11,2025-03-12,50,41.7,2085.0,25.48,1274.0,32.0,CAR02,Delivered
99765,86210,2025-03-11,2025-03-13,77,28.51,2195.27,18.94,1458.38,33.95,CAR01,Delivered
99766,86212,2025-03-11,2025-03-13,31,45.25,1402.75,29.11,902.41,22.5,CAR02,Delivered
99767,86212,2025-03-11,2025-03-14,32,45.25,1448.0,29.11,931.52,18.2,CAR01,Delivered
99768,86213,2025-03-11,2025-03-12,78,38.06,2968.68,23.26,1814.28,46.0,CAR02,Delivered
99769,86214,2025-03-11,2025-03-13,30,40.56,1216.8,24.78,743.4,22.0,CAR03,Delivered
99770,86220,2025-03-11,2025-03-14,56,35.66,1996.96,22.94,1284.64,35.0,CAR03,Delivered
99771,86222,2025-03-11,2025-03-12,64,33.9,2169.6,20.72,1326.08,39.0,CAR02,Delivered
99772,86228,2025-03-11,2025-03-14,116,42.98,4985.68,27.64,3206.24,47.6,CAR01,Delivered
99773,86231,2025-03-11,2025-03-14,50,53.17,2658.5,33.49,1674.5,32.0,CAR03,Delivered
99774,86232,2025-03-11,2025-03-12,84,45.86,3852.24,28.03,2354.52,49.0,CAR02,Delivered
99775,86234,2025-03-11,2025-03-14,48,24.21,1162.08,15.25,732.0,31.0,CAR02,Delivered
99776,86236,2025-03-11,2025-03-16,63,17.51,1103.13,11.63,732.69,38.5,CAR03,Delivered
99777,86240,2025-03-11,2025-03-14,58,20.8,1206.4,12.71,737.18,36.0,CAR03,Delivered
99778,86243,2025-03-11,2025-03-13,62,34.48,2137.76,22.18,1375.16,38.0,CAR02,Delivered
99779,86252,2025-03-11,2025-03-14,85,29.46,2504.1,18.56,1577.6,49.5,CAR02,Delivered
99780,86253,2025-03-11,2025-03-14,114,28.25,3220.5,17.79,2028.06,64.0,CAR02,Delivered
99781,86258,2025-03-11,2025-03-12,73,33.38,2436.74,20.4,1489.2,43.5,CAR02,Delivered
99782,86264,2025-03-11,2025-03-12,97,44.72,4337.84,27.33,2651.01,55.5,CAR02,Delivered
99783,86265,2025-03-11,2025-03-14,70,27.35,1914.5,16.71,1169.7,42.0,CAR02,Delivered
99784,86268,2025-03-11,2025-03-12,29,45.85,1329.65,29.49,855.21,17.15,CAR01,Delivered
99785,86268,2025-03-11,2025-03-12,29,45.85,1329.65,29.49,855.21,17.15,CAR01,Delivered
99786,86269,2025-03-11,2025-03-14,39,57.8,2254.2,36.41,1419.99,26.5,CAR03,Delivered
99787,86274,2025-03-11,2025-03-14,97,36.26,3517.22,23.32,2262.04,55.5,CAR03,Delivered
99788,86276,2025-03-11,2025-03-12,96,20.18,1937.28,12.71,1220.16,55.0,CAR03,Delivered
99789,86277,2025-03-11,2025-03-12,114,26.58,3030.12,17.09,1948.26,64.0,CAR02,Delivered
99790,86278,2025-03-11,2025-03-13,34,44.1,1499.4,26.95,916.3,18.9,CAR01,Delivered
99791,86278,2025-03-11,2025-03-12,35,44.1,1543.5,26.95,943.25,19.25,CAR01,Delivered
99792,86280,2025-03-11,2025-03-13,37,32.88,1216.56,20.72,766.64,25.5,CAR03,Delivered
99793,86284,2025-03-11,2025-03-12,51,16.64,848.64,10.17,518.67,24.85,CAR01,Delivered
99794,86285,2025-03-11,2025-03-13,93,26.79,2491.47,17.79,1654.47,53.5,CAR02,Delivered
99795,86288,2025-03-11,2025-03-12,114,37.22,4243.08,24.72,2818.08,64.0,CAR02,Delivered
99796,86292,2025-03-11,2025-03-12,32,54.81,1753.92,33.49,1071.68,18.2,CAR01,Delivered
99797,86294,2025-03-11,2025-03-14,86,47.41,4077.26,29.87,2568.82,50.0,CAR03,Delivered
99798,86296,2025-03-11,2025-03-13,30,50.39,1511.7,32.41,972.3,22.0,CAR03,Delivered
99799,86297,2025-03-11,2025-03-13,45,32.76,1474.2,20.02,900.9,22.75,CAR01,Delivered
99800,86298,2025-03-11,2025-03-12,63,31.19,1964.97,20.72,1305.36,38.5,CAR02,Delivered
99801,86299,2025-03-11,2025-03-12,86,29.74,2557.64,18.18,1563.48,50.0,CAR03,Delivered
99802,86302,2025-03-11,2025-03-12,27,30.71,829.17,20.4,550.8,20.5,CAR02,Delivered
99803,86303,2025-03-11,2025-03-14,117,52.07,6092.19,33.49,3918.33,65.5,CAR02,Delivered
99804,86304,2025-03-11,2025-03-13,29,18.08,524.32,11.63,337.27,17.15,CAR01,Delivered
99805,86304,2025-03-11,2025-03-14,29,18.08,524.32,11.63,337.27,21.5,CAR03,Delivered
99806,86306,2025-03-11,2025-03-13,14,30.71,429.94,20.4,285.6,14.0,CAR02,Delivered
99807,86306,2025-03-11,2025-03-13,14,30.71,429.94,20.4,285.6,14.0,CAR02,Delivered
99808,86307,2025-03-11,2025-03-14,104,17.51,1821.04,11.63,1209.52,59.0,CAR02,Delivered
99809,86310,2025-03-11,2025-03-14,62,35.78,2218.36,21.86,1355.32,28.7,CAR01,Delivered
99810,86311,2025-03-11,2025-03-12,84,43.88,3685.92,27.64,2321.76,49.0,CAR02,Delivered
99811,86314,2025-03-11,2025-03-14,81,35.78,2898.18,21.86,1770.66,35.35,CAR01,Delivered
99812,86315,2025-03-11,2025-03-14,78,31.77,2478.06,21.1,1645.8,46.0,CAR03,Delivered
99813,86316,2025-03-11,2025-03-14,43,49.13,2112.59,30.95,1330.85,28.5,CAR03,Delivered
99814,86322,2025-03-11,2025-03-13,56,47.41,2654.96,29.87,1672.72,26.6,CAR01,Delivered
99815,86322,2025-03-11,2025-03-13,56,47.41,2654.96,29.87,1672.72,26.6,CAR01,Delivered
99816,86324,2025-03-11,2025-03-14,118,33.49,3951.82,21.1,2489.8,66.0,CAR03,Delivered
99817,86325,2025-03-11,2025-03-13,92,27.36,2517.12,18.18,1672.56,39.2,CAR01,Delivered
99818,86326,2025-03-11,2025-03-13,95,53.77,5108.15,33.87,3217.65,54.5,CAR03,Delivered
99819,86327,2025-03-11,2025-03-12,101,15.81,1596.81,10.17,1027.17,57.5,CAR03,Delivered
99820,86332,2025-03-11,2025-03-12,113,45.7,5164.1,28.79,3253.27,46.55,CAR01,Delivered
99821,86335,2025-03-11,2025-03-14,41,44.4,1820.4,29.49,1209.09,27.5,CAR03,Delivered
99822,86335,2025-03-11,2025-03-13,41,44.4,1820.4,29.49,1209.09,21.35,CAR01,Delivered
99823,86336,2025-03-11,2025-03-13,87,15.31,1331.97,10.17,884.79,50.5,CAR03,Delivered
99824,86337,2025-03-11,2025-03-14,81,35.12,2844.72,23.32,1888.92,47.5,CAR02,Delivered
99825,86340,2025-03-11,2025-03-12,41,21.33,874.53,14.17,580.97,27.5,CAR02,Delivered
99826,86340,2025-03-11,2025-03-14,42,21.33,895.86,14.17,595.14,28.0,CAR02,Delivered
99827,86343,2025-03-11,2025-03-12,58,25.74,1492.92,17.09,991.22,36.0,CAR02,Delivered
