OrderLineID,OrderID,LineNumber,OrderDate,PromisedDate,CustomerID,ProductID,ProductName,Category,Brand,UnitsPerCase,WarehouseID,OrderedCases,CancelledCases,ListPricePerCaseGBP,DiscountRate,PromoCode,OrderStatus
75514,SO0038018,2,2025-01-15,2025-01-19,8252,SKU054,Packaged Foods Variant 06,Packaged Foods,PantryCo,12,WH04,89,0,47.63,0.05,,Closed
75515,SO0038019,1,2025-01-15,2025-01-19,2284,SKU030,Personal Care Variant 06,Personal Care,Purely,12,WH04,60,0,39.31,0,,Closed
75516,SO0038020,1,2025-01-15,2025-01-19,5843,SKU007,Beverages Variant 07,Beverages,Vale,24,WH03,113,0,33.38,0.05,,Closed
75517,SO0038020,2,2025-01-15,2025-01-19,5843,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH03,103,103,55.43,0.08,,Cancelled
75518,SO0038021,1,2025-01-15,2025-01-19,5494,SKU050,Packaged Foods Variant 02,Packaged Foods,PantryCo,6,WH02,81,0,38.06,0.03,,Closed
75519,SO0038021,2,2025-01-15,2025-01-19,5494,SKU030,Personal Care Variant 06,Personal Care,Purely,12,WH02,31,0,39.31,0.08,,Closed
75520,SO0038021,3,2025-01-15,2025-01-19,5494,SKU036,Personal Care Variant 12,Personal Care,Purely,12,WH02,100,0,24.96,0.03,,Closed
75521,SO0038022,1,2025-01-15,2025-01-19,1882,SKU021,Snacks Variant 09,Snacks,Crispa,12,WH02,86,0,42.33,0.05,,Closed
75522,SO0038022,2,2025-01-15,2025-01-19,1882,SKU059,Packaged Foods Variant 11,Packaged Foods,PantryCo,6,WH02,103,0,59.59,0.03,,Closed
75523,SO0038022,3,2025-01-15,2025-01-19,1882,SKU005,Beverages Variant 05,Beverages,Vale,6,WH02,70,0,28.6,0.05,,Closed
75524,SO0038023,1,2025-01-15,2025-01-19,7663,SKU022,Snacks Variant 10,Snacks,Crispa,24,WH03,36,0,44.72,0,,Closed
75525,SO0038024,1,2025-01-15,2025-01-19,193,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH01,44,0,48.88,0.03,,Closed
75526,SO0038024,2,2025-01-15,2025-01-19,193,SKU010,Beverages Variant 10,Beverages,Vale,24,WH01,92,0,40.56,0,,Closed
75527,SO0038025,1,2025-01-15,2025-01-19,10022,SKU058,Packaged Foods Variant 10,Packaged Foods,PantryCo,24,WH02,68,0,57.2,0.08,,Closed
75528,SO0038026,1,2025-01-15,2025-01-19,2459,SKU050,Packaged Foods Variant 02,Packaged Foods,PantryCo,6,WH03,58,0,38.06,0.03,,Closed
75529,SO0038026,2,2025-01-15,2025-01-19,2459,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH03,61,0,55.43,0.05,,Closed
75530,SO0038026,3,2025-01-15,2025-01-19,2459,SKU038,Home Care Variant 02,Home Care,BrightNest,6,WH03,47,0,33.9,0.03,,Closed
75531,SO0038027,1,2025-01-15,2025-01-19,4567,SKU026,Personal Care Variant 02,Personal Care,Purely,6,WH03,110,0,29.74,0.08,,Closed
75532,SO0038027,2,2025-01-15,2025-01-19,4567,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH03,103,0,35.15,0.03,,Closed
75533,SO0038027,3,2025-01-15,2025-01-19,4567,SKU022,Snacks Variant 10,Snacks,Crispa,24,WH03,32,0,44.72,0.05,,Closed
75534,SO0038028,1,2025-01-15,2025-01-19,10477,SKU015,Snacks Variant 03,Snacks,Crispa,12,WH01,117,0,27.98,0.05,,Closed
75535,SO0038029,1,2025-01-15,2025-01-19,11280,SKU004,Beverages Variant 04,Beverages,Vale,24,WH04,96,0,26.21,0.08,,Closed
75536,SO0038030,1,2025-01-15,2025-01-19,5356,SKU024,Snacks Variant 12,Snacks,Crispa,12,WH04,51,0,20.8,0,,Closed
75537,SO0038030,2,2025-01-15,2025-01-19,5356,SKU033,Personal Care Variant 09,Personal Care,Purely,12,WH04,35,0,46.49,0.05,,Closed
75538,SO0038030,3,2025-01-15,2025-01-19,5356,SKU057,Packaged Foods Variant 09,Packaged Foods,PantryCo,12,WH04,90,0,54.81,0.03,,Closed
75539,SO0038031,1,2025-01-15,2025-01-19,4380,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH04,102,0,55.43,0.05,,Closed
75540,SO0038031,2,2025-01-15,2025-01-19,4380,SKU022,Snacks Variant 10,Snacks,Crispa,24,WH04,27,0,44.72,0.03,,Closed
75541,SO0038032,1,2025-01-15,2025-01-19,4296,SKU028,Personal Care Variant 04,Personal Care,Purely,24,WH04,111,0,34.53,0.05,,Closed
75542,SO0038032,2,2025-01-15,2025-01-19,4296,SKU002,Beverages Variant 02,Beverages,Vale,6,WH04,70,0,21.42,0.03,,Closed
75543,SO0038033,1,2025-01-15,2025-01-19,7838,SKU007,Beverages Variant 07,Beverages,Vale,24,WH02,72,0,33.38,0.05,,Closed
75544,SO0038033,2,2025-01-15,2025-01-19,7838,SKU022,Snacks Variant 10,Snacks,Crispa,24,WH02,88,0,44.72,0,,Closed
75545,SO0038034,1,2025-01-15,2025-01-19,9785,SKU039,Home Care Variant 03,Home Care,BrightNest,12,WH01,116,0,36.3,0,,Closed
75546,SO0038034,2,2025-01-15,2025-01-19,9785,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH01,118,0,48.88,0.03,,Closed
75547,SO0038034,3,2025-01-15,2025-01-19,9785,SKU004,Beverages Variant 04,Beverages,Vale,24,WH01,65,0,26.21,0.08,,Closed
75548,SO0038035,1,2025-01-15,2025-01-19,6813,SKU044,Home Care Variant 08,Home Care,BrightNest,6,WH01,29,0,48.26,0.05,,Closed
75549,SO0038036,1,2025-01-15,2025-01-19,8568,SKU024,Snacks Variant 12,Snacks,Crispa,12,WH04,81,0,20.8,0.03,,Closed
75550,SO0038037,1,2025-01-15,2025-01-19,9647,SKU028,Personal Care Variant 04,Personal Care,Purely,24,WH03,29,0,34.53,0.05,,Closed
75551,SO0038037,2,2025-01-15,2025-01-19,9647,SKU003,Beverages Variant 03,Beverages,Vale,12,WH03,27,0,23.82,0,,Closed
75552,SO0038037,3,2025-01-15,2025-01-19,9647,SKU023,Snacks Variant 11,Snacks,Crispa,6,WH03,56,0,47.11,0.08,,Closed
75553,SO0038038,1,2025-01-15,2025-01-19,10312,SKU015,Snacks Variant 03,Snacks,Crispa,12,WH04,49,0,27.98,0.03,,Closed
75554,SO0038038,2,2025-01-15,2025-01-19,10312,SKU037,Home Care Variant 01,Home Care,BrightNest,24,WH04,76,0,31.51,0.08,,Closed
75555,SO0038038,3,2025-01-15,2025-01-19,10312,SKU049,Packaged Foods Variant 01,Packaged Foods,PantryCo,24,WH04,112,0,35.67,0.05,,Closed
75556,SO0038039,1,2025-01-15,2025-01-19,11501,SKU021,Snacks Variant 09,Snacks,Crispa,12,WH01,30,0,42.33,0,,Closed
75557,SO0038040,1,2025-01-15,2025-01-19,6441,SKU043,Home Care Variant 07,Home Care,BrightNest,24,WH01,31,0,45.86,0.03,,Closed
75558,SO0038041,1,2025-01-15,2025-01-19,9201,SKU013,Snacks Variant 01,Snacks,Crispa,24,WH01,49,0,23.19,0,,Closed
75559,SO0038041,2,2025-01-15,2025-01-19,9201,SKU053,Packaged Foods Variant 05,Packaged Foods,PantryCo,6,WH01,79,0,45.24,0.05,,Closed
75560,SO0038042,1,2025-01-15,2025-01-19,5985,SKU045,Home Care Variant 09,Home Care,BrightNest,12,WH01,90,0,50.65,0.05,,Closed
75561,SO0038043,1,2025-01-15,2025-01-19,2992,SKU005,Beverages Variant 05,Beverages,Vale,6,WH04,38,0,28.6,0.05,,Closed
75562,SO0038043,2,2025-01-15,2025-01-19,2992,SKU004,Beverages Variant 04,Beverages,Vale,24,WH04,47,0,26.21,0.03,,Closed
75563,SO0038044,1,2025-01-15,2025-01-19,10953,SKU060,Packaged Foods Variant 12,Packaged Foods,PantryCo,12,WH01,91,0,33.28,0.03,,Closed
75564,SO0038044,2,2025-01-15,2025-01-19,10953,SKU019,Snacks Variant 07,Snacks,Crispa,24,WH01,106,106,37.54,0.08,,Cancelled
75565,SO0038044,3,2025-01-15,2025-01-19,10953,SKU009,Beverages Variant 09,Beverages,Vale,12,WH01,113,0,38.17,0.05,,Closed
75566,SO0038045,1,2025-01-15,2025-01-19,8929,SKU046,Home Care Variant 10,Home Care,BrightNest,24,WH01,63,0,53.04,0.05,,Closed
75567,SO0038045,2,2025-01-15,2025-01-19,8929,SKU057,Packaged Foods Variant 09,Packaged Foods,PantryCo,12,WH01,83,83,54.81,0.05,,Cancelled
75568,SO0038045,3,2025-01-15,2025-01-19,8929,SKU051,Packaged Foods Variant 03,Packaged Foods,PantryCo,12,WH01,64,0,40.46,0,,Closed
75569,SO0038046,1,2025-01-15,2025-01-19,11623,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH03,54,0,48.88,0.05,,Closed
75570,SO0038046,2,2025-01-15,2025-01-19,11623,SKU036,Personal Care Variant 12,Personal Care,Purely,12,WH03,113,0,24.96,0.05,,Closed
75571,SO0038046,3,2025-01-15,2025-01-19,11623,SKU007,Beverages Variant 07,Beverages,Vale,24,WH03,76,0,33.38,0,,Closed
75572,SO0038047,1,2025-01-15,2025-01-19,10403,SKU021,Snacks Variant 09,Snacks,Crispa,12,WH03,60,0,42.33,0.03,,Closed
75573,SO0038047,2,2025-01-15,2025-01-19,10403,SKU013,Snacks Variant 01,Snacks,Crispa,24,WH03,112,0,23.19,0,,Closed
75574,SO0038047,3,2025-01-15,2025-01-19,10403,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH03,29,0,48.88,0.08,,Closed
75575,SO0038048,1,2025-01-15,2025-01-19,3316,SKU011,Beverages Variant 11,Beverages,Vale,6,WH04,30,0,42.95,0.05,,Closed
75576,SO0038048,2,2025-01-15,2025-01-19,3316,SKU050,Packaged Foods Variant 02,Packaged Foods,PantryCo,6,WH04,91,0,38.06,0.08,,Closed
75577,SO0038049,1,2025-01-15,2025-01-19,5278,SKU002,Beverages Variant 02,Beverages,Vale,6,WH02,32,0,21.42,0.03,,Closed
75578,SO0038049,2,2025-01-15,2025-01-19,5278,SKU023,Snacks Variant 11,Snacks,Crispa,6,WH02,101,0,47.11,0,,Closed
75579,SO0038050,1,2025-01-15,2025-01-19,8538,SKU009,Beverages Variant 09,Beverages,Vale,12,WH02,77,0,38.17,0.08,,Closed
75580,SO0038050,2,2025-01-15,2025-01-19,8538,SKU015,Snacks Variant 03,Snacks,Crispa,12,WH02,106,0,27.98,0.03,,Closed
75581,SO0038050,3,2025-01-15,2025-01-19,8538,SKU010,Beverages Variant 10,Beverages,Vale,24,WH02,29,0,40.56,0.05,,Closed
75582,SO0038051,1,2025-01-15,2025-01-19,7441,SKU044,Home Care Variant 08,Home Care,BrightNest,6,WH01,41,0,48.26,0.03,,Closed
75583,SO0038052,1,2025-01-15,2025-01-19,6841,SKU004,Beverages Variant 04,Beverages,Vale,24,WH01,114,0,26.21,0.08,,Closed
75584,SO0038052,2,2025-01-15,2025-01-19,6841,SKU009,Beverages Variant 09,Beverages,Vale,12,WH01,60,0,38.17,0,,Closed
75585,SO0038053,1,2025-01-15,2025-01-19,1501,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH01,61,0,55.43,0.05,,Closed
75586,SO0038053,2,2025-01-15,2025-01-19,1501,SKU022,Snacks Variant 10,Snacks,Crispa,24,WH01,27,0,44.72,0.08,,Closed
75587,SO0038053,3,2025-01-15,2025-01-19,1501,SKU050,Packaged Foods Variant 02,Packaged Foods,PantryCo,6,WH01,118,0,38.06,0.08,,Closed
75588,SO0038054,1,2025-01-15,2025-01-19,10562,SKU017,Snacks Variant 05,Snacks,Crispa,6,WH02,78,0,32.76,0.05,,Closed
75589,SO0038055,1,2025-01-15,2025-01-19,5414,SKU016,Snacks Variant 04,Snacks,Crispa,24,WH02,74,0,30.37,0,,Closed
75590,SO0038055,2,2025-01-15,2025-01-19,5414,SKU059,Packaged Foods Variant 11,Packaged Foods,PantryCo,6,WH02,49,0,59.59,0.08,,Closed
75591,SO0038056,1,2025-01-15,2025-01-19,150,SKU008,Beverages Variant 08,Beverages,Vale,6,WH02,47,0,35.78,0.08,,Closed
75592,SO0038057,1,2025-01-15,2025-01-19,10380,SKU030,Personal Care Variant 06,Personal Care,Purely,12,WH04,71,0,39.31,0.08,,Closed
75593,SO0038057,2,2025-01-15,2025-01-19,10380,SKU056,Packaged Foods Variant 08,Packaged Foods,PantryCo,6,WH04,54,0,52.42,0.08,,Closed
75594,SO0038057,3,2025-01-15,2025-01-19,10380,SKU044,Home Care Variant 08,Home Care,BrightNest,6,WH04,70,0,48.26,0,,Closed
75595,SO0038058,1,2025-01-15,2025-01-19,8147,SKU050,Packaged Foods Variant 02,Packaged Foods,PantryCo,6,WH03,47,0,38.06,0.03,,Closed
75596,SO0038058,2,2025-01-15,2025-01-19,8147,SKU001,Beverages Variant 01,Beverages,Vale,24,WH03,86,86,19.03,0.08,,Cancelled
75597,SO0038059,1,2025-01-15,2025-01-19,5263,SKU054,Packaged Foods Variant 06,Packaged Foods,PantryCo,12,WH03,58,0,47.63,0,,Closed
75598,SO0038059,2,2025-01-15,2025-01-19,5263,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH03,81,0,35.15,0,,Closed
75599,SO0038059,3,2025-01-15,2025-01-19,5263,SKU016,Snacks Variant 04,Snacks,Crispa,24,WH03,52,0,30.37,0.05,,Closed
75600,SO0038060,1,2025-01-15,2025-01-19,2443,SKU012,Beverages Variant 12,Beverages,Vale,12,WH03,117,0,16.64,0.05,,Closed
75601,SO0038061,1,2025-01-15,2025-01-19,4485,SKU032,Personal Care Variant 08,Personal Care,Purely,6,WH01,68,0,44.1,0.05,,Closed
75602,SO0038062,1,2025-01-15,2025-01-19,9702,SKU002,Beverages Variant 02,Beverages,Vale,6,WH02,101,0,21.42,0.05,,Closed
75603,SO0038062,2,2025-01-15,2025-01-19,9702,SKU031,Personal Care Variant 07,Personal Care,Purely,24,WH02,45,0,41.7,0.08,,Closed
75604,SO0038062,3,2025-01-15,2025-01-19,9702,SKU008,Beverages Variant 08,Beverages,Vale,6,WH02,75,0,35.78,0.03,,Closed
75605,SO0038063,1,2025-01-15,2025-01-19,6127,SKU005,Beverages Variant 05,Beverages,Vale,6,WH03,33,0,28.6,0.03,,Closed
75606,SO0038063,2,2025-01-15,2025-01-19,6127,SKU048,Home Care Variant 12,Home Care,BrightNest,12,WH03,72,0,29.12,0.08,,Closed
75607,SO0038064,1,2025-01-15,2025-01-19,7871,SKU045,Home Care Variant 09,Home Care,BrightNest,12,WH03,115,0,50.65,0.08,,Closed
75608,SO0038065,1,2025-01-15,2025-01-19,5448,SKU027,Personal Care Variant 03,Personal Care,Purely,12,WH04,110,0,32.14,0.03,,Closed
75609,SO0038066,1,2025-01-15,2025-01-19,5585,SKU017,Snacks Variant 05,Snacks,Crispa,6,WH01,89,0,32.76,0.03,,Closed
75610,SO0038066,2,2025-01-15,2025-01-19,5585,SKU030,Personal Care Variant 06,Personal Care,Purely,12,WH01,36,0,39.31,0.08,,Closed
75611,SO0038066,3,2025-01-15,2025-01-19,5585,SKU007,Beverages Variant 07,Beverages,Vale,24,WH01,35,0,33.38,0.08,,Closed
75612,SO0038067,1,2025-01-15,2025-01-19,2051,SKU037,Home Care Variant 01,Home Care,BrightNest,24,WH03,38,0,31.51,0,,Closed
75613,SO0038067,2,2025-01-15,2025-01-19,2051,SKU045,Home Care Variant 09,Home Care,BrightNest,12,WH03,88,0,50.65,0.08,,Closed
75614,SO0038067,3,2025-01-15,2025-01-19,2051,SKU027,Personal Care Variant 03,Personal Care,Purely,12,WH03,104,0,32.14,0,,Closed
75615,SO0038068,1,2025-01-15,2025-01-19,2231,SKU004,Beverages Variant 04,Beverages,Vale,24,WH03,52,0,26.21,0.03,,Closed
75616,SO0038068,2,2025-01-15,2025-01-19,2231,SKU011,Beverages Variant 11,Beverages,Vale,6,WH03,33,0,42.95,0.03,,Closed
75617,SO0038069,1,2025-01-15,2025-01-19,11544,SKU031,Personal Care Variant 07,Personal Care,Purely,24,WH04,29,0,41.7,0,,Closed
75618,SO0038069,2,2025-01-15,2025-01-19,11544,SKU055,Packaged Foods Variant 07,Packaged Foods,PantryCo,24,WH04,70,0,50.02,0.08,,Closed
75619,SO0038069,3,2025-01-15,2025-01-19,11544,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH04,61,0,35.15,0,,Closed
75620,SO0038070,1,2025-01-15,2025-01-19,1749,SKU053,Packaged Foods Variant 05,Packaged Foods,PantryCo,6,WH01,72,0,45.24,0.05,,Closed
75621,SO0038070,2,2025-01-15,2025-01-19,1749,SKU045,Home Care Variant 09,Home Care,BrightNest,12,WH01,28,0,50.65,0,,Closed
75622,SO0038070,3,2025-01-15,2025-01-19,1749,SKU002,Beverages Variant 02,Beverages,Vale,6,WH01,117,0,21.42,0.03,,Closed
75623,SO0038071,1,2025-01-15,2025-01-19,3495,SKU006,Beverages Variant 06,Beverages,Vale,12,WH03,95,0,30.99,0.08,,Closed
75624,SO0038072,1,2025-01-15,2025-01-19,11748,SKU044,Home Care Variant 08,Home Care,BrightNest,6,WH04,58,0,48.26,0.08,,Closed
75625,SO0038072,2,2025-01-15,2025-01-19,11748,SKU052,Packaged Foods Variant 04,Packaged Foods,PantryCo,24,WH04,33,0,42.85,0.08,,Closed
75626,SO0038073,1,2025-01-15,2025-01-19,10643,SKU035,Personal Care Variant 11,Personal Care,Purely,6,WH03,111,0,51.27,0,,Closed
75627,SO0038073,2,2025-01-15,2025-01-19,10643,SKU021,Snacks Variant 09,Snacks,Crispa,12,WH03,37,0,42.33,0.08,,Closed
75628,SO0038074,1,2025-01-15,2025-01-19,1503,SKU037,Home Care Variant 01,Home Care,BrightNest,24,WH03,109,0,31.51,0.08,,Closed
75629,SO0038074,2,2025-01-15,2025-01-19,1503,SKU003,Beverages Variant 03,Beverages,Vale,12,WH03,73,0,23.82,0.03,,Closed
75630,SO0038075,1,2025-01-15,2025-01-19,9351,SKU051,Packaged Foods Variant 03,Packaged Foods,PantryCo,12,WH03,52,0,40.46,0.08,,Closed
75631,SO0038075,2,2025-01-15,2025-01-19,9351,SKU022,Snacks Variant 10,Snacks,Crispa,24,WH03,103,0,44.72,0.08,,Closed
75632,SO0038076,1,2025-01-15,2025-01-19,10307,SKU059,Packaged Foods Variant 11,Packaged Foods,PantryCo,6,WH03,41,0,59.59,0.08,,Closed
75633,SO0038077,1,2025-01-15,2025-01-19,8614,SKU035,Personal Care Variant 11,Personal Care,Purely,6,WH02,116,0,51.27,0.08,,Closed
75634,SO0038078,1,2025-01-15,2025-01-19,10639,SKU013,Snacks Variant 01,Snacks,Crispa,24,WH03,104,104,23.19,0.03,,Cancelled
75635,SO0038079,1,2025-01-15,2025-01-19,5154,SKU035,Personal Care Variant 11,Personal Care,Purely,6,WH02,58,0,51.27,0.08,,Closed
75636,SO0038080,1,2025-01-15,2025-01-19,3534,SKU019,Snacks Variant 07,Snacks,Crispa,24,WH02,97,0,37.54,0.08,,Closed
75637,SO0038080,2,2025-01-15,2025-01-19,3534,SKU008,Beverages Variant 08,Beverages,Vale,6,WH02,91,0,35.78,0,,Closed
75638,SO0038080,3,2025-01-15,2025-01-19,3534,SKU006,Beverages Variant 06,Beverages,Vale,12,WH02,42,0,30.99,0.03,,Closed
75639,SO0038081,1,2025-01-15,2025-01-19,10808,SKU055,Packaged Foods Variant 07,Packaged Foods,PantryCo,24,WH04,95,95,50.02,0.05,,Cancelled
75640,SO0038081,2,2025-01-15,2025-01-19,10808,SKU011,Beverages Variant 11,Beverages,Vale,6,WH04,82,0,42.95,0.08,,Closed
75641,SO0038081,3,2025-01-15,2025-01-19,10808,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH04,116,0,55.43,0.03,,Closed
75642,SO0038082,1,2025-01-15,2025-01-19,9685,SKU017,Snacks Variant 05,Snacks,Crispa,6,WH01,68,0,32.76,0.05,,Closed
75643,SO0038083,1,2025-01-15,2025-01-19,11529,SKU035,Personal Care Variant 11,Personal Care,Purely,6,WH01,57,0,51.27,0.03,,Closed
75644,SO0038083,2,2025-01-15,2025-01-19,11529,SKU020,Snacks Variant 08,Snacks,Crispa,6,WH01,43,0,39.94,0.08,,Closed
75645,SO0038084,1,2025-01-15,2025-01-19,8286,SKU060,Packaged Foods Variant 12,Packaged Foods,PantryCo,12,WH02,55,0,33.28,0.05,,Closed
75646,SO0038085,1,2025-01-15,2025-01-19,6307,SKU045,Home Care Variant 09,Home Care,BrightNest,12,WH03,73,0,50.65,0.05,,Closed
75647,SO0038086,1,2025-01-15,2025-01-19,2295,SKU044,Home Care Variant 08,Home Care,BrightNest,6,WH03,51,0,48.26,0.08,,Closed
75648,SO0038086,2,2025-01-15,2025-01-19,2295,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH03,32,0,48.88,0.08,,Closed
75649,SO0038087,1,2025-01-15,2025-01-19,4554,SKU048,Home Care Variant 12,Home Care,BrightNest,12,WH02,73,0,29.12,0,,Closed
75650,SO0038088,1,2025-01-15,2025-01-19,10506,SKU037,Home Care Variant 01,Home Care,BrightNest,24,WH02,64,0,31.51,0.05,,Closed
75651,SO0038088,2,2025-01-15,2025-01-19,10506,SKU002,Beverages Variant 02,Beverages,Vale,6,WH02,92,0,21.42,0,,Closed
75652,SO0038089,1,2025-01-15,2025-01-19,4210,SKU007,Beverages Variant 07,Beverages,Vale,24,WH02,64,0,33.38,0.08,,Closed
75653,SO0038089,2,2025-01-15,2025-01-19,4210,SKU039,Home Care Variant 03,Home Care,BrightNest,12,WH02,81,0,36.3,0.05,,Closed
75654,SO0038090,1,2025-01-15,2025-01-19,7914,SKU044,Home Care Variant 08,Home Care,BrightNest,6,WH02,114,0,48.26,0,,Closed
75655,SO0038090,2,2025-01-15,2025-01-19,7914,SKU015,Snacks Variant 03,Snacks,Crispa,12,WH02,116,0,27.98,0.03,,Closed
75656,SO0038090,3,2025-01-15,2025-01-19,7914,SKU054,Packaged Foods Variant 06,Packaged Foods,PantryCo,12,WH02,65,0,47.63,0.03,,Closed
75657,SO0038091,1,2025-01-15,2025-01-19,3747,SKU025,Personal Care Variant 01,Personal Care,Purely,24,WH03,47,0,27.35,0.05,,Closed
75658,SO0038092,1,2025-01-15,2025-01-19,6758,SKU016,Snacks Variant 04,Snacks,Crispa,24,WH02,29,0,30.37,0.08,,Closed
75659,SO0038092,2,2025-01-15,2025-01-19,6758,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH02,93,0,48.88,0.05,,Closed
75660,SO0038093,1,2025-01-15,2025-01-19,10723,SKU038,Home Care Variant 02,Home Care,BrightNest,6,WH03,44,0,33.9,0.03,,Closed
75661,SO0038093,2,2025-01-15,2025-01-19,10723,SKU012,Beverages Variant 12,Beverages,Vale,12,WH03,47,0,16.64,0.03,,Closed
75662,SO0038094,1,2025-01-15,2025-01-19,10695,SKU039,Home Care Variant 03,Home Care,BrightNest,12,WH03,82,0,36.3,0.05,,Closed
75663,SO0038095,1,2025-01-15,2025-01-19,5281,SKU042,Home Care Variant 06,Home Care,BrightNest,12,WH01,27,0,43.47,0.03,,Closed
75664,SO0038095,2,2025-01-15,2025-01-19,5281,SKU017,Snacks Variant 05,Snacks,Crispa,6,WH01,69,0,32.76,0.03,,Closed
75665,SO0038095,3,2025-01-15,2025-01-19,5281,SKU033,Personal Care Variant 09,Personal Care,Purely,12,WH01,66,0,46.49,0.03,,Closed
75666,SO0038096,1,2025-01-15,2025-01-19,7304,SKU006,Beverages Variant 06,Beverages,Vale,12,WH04,47,0,30.99,0,,Closed
75667,SO0038097,1,2025-01-15,2025-01-19,8699,SKU011,Beverages Variant 11,Beverages,Vale,6,WH03,33,33,42.95,0.08,,Cancelled
75668,SO0038097,2,2025-01-15,2025-01-19,8699,SKU004,Beverages Variant 04,Beverages,Vale,24,WH03,116,0,26.21,0,,Closed
75669,SO0038098,1,2025-01-15,2025-01-19,3290,SKU002,Beverages Variant 02,Beverages,Vale,6,WH02,52,52,21.42,0.05,,Cancelled
75670,SO0038099,1,2025-01-15,2025-01-19,10112,SKU050,Packaged Foods Variant 02,Packaged Foods,PantryCo,6,WH04,89,0,38.06,0,,Closed
75671,SO0038099,2,2025-01-15,2025-01-19,10112,SKU057,Packaged Foods Variant 09,Packaged Foods,PantryCo,12,WH04,62,0,54.81,0,,Closed
75672,SO0038099,3,2025-01-15,2025-01-19,10112,SKU038,Home Care Variant 02,Home Care,BrightNest,6,WH04,118,0,33.9,0.05,,Closed
75673,SO0038100,1,2025-01-15,2025-01-19,4406,SKU055,Packaged Foods Variant 07,Packaged Foods,PantryCo,24,WH02,112,0,50.02,0.05,,Closed
75674,SO0038100,2,2025-01-15,2025-01-19,4406,SKU032,Personal Care Variant 08,Personal Care,Purely,6,WH02,55,0,44.1,0.05,,Closed
75675,SO0038101,1,2025-01-16,2025-01-20,6222,SKU049,Packaged Foods Variant 01,Packaged Foods,PantryCo,24,WH02,45,0,35.67,0.08,,Closed
75676,SO0038101,2,2025-01-16,2025-01-20,6222,SKU012,Beverages Variant 12,Beverages,Vale,12,WH02,102,0,16.64,0.03,,Closed
75677,SO0038101,3,2025-01-16,2025-01-20,6222,SKU022,Snacks Variant 10,Snacks,Crispa,24,WH02,60,0,44.72,0.08,,Closed
75678,SO0038102,1,2025-01-16,2025-01-20,4139,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH03,109,0,48.88,0.08,,Closed
75679,SO0038102,2,2025-01-16,2025-01-20,4139,SKU041,Home Care Variant 05,Home Care,BrightNest,6,WH03,43,0,41.08,0.03,,Closed
75680,SO0038102,3,2025-01-16,2025-01-20,4139,SKU026,Personal Care Variant 02,Personal Care,Purely,6,WH03,28,0,29.74,0.03,,Closed
75681,SO0038103,1,2025-01-16,2025-01-20,11081,SKU040,Home Care Variant 04,Home Care,BrightNest,24,WH01,35,0,38.69,0.08,,Closed
75682,SO0038104,1,2025-01-16,2025-01-20,3805,SKU054,Packaged Foods Variant 06,Packaged Foods,PantryCo,12,WH01,104,0,47.63,0.08,,Closed
75683,SO0038105,1,2025-01-16,2025-01-20,11342,SKU036,Personal Care Variant 12,Personal Care,Purely,12,WH02,43,0,24.96,0,,Closed
75684,SO0038105,2,2025-01-16,2025-01-20,11342,SKU007,Beverages Variant 07,Beverages,Vale,24,WH02,57,0,33.38,0,,Closed
75685,SO0038105,3,2025-01-16,2025-01-20,11342,SKU024,Snacks Variant 12,Snacks,Crispa,12,WH02,27,0,20.8,0.08,,Closed
75686,SO0038106,1,2025-01-16,2025-01-20,2497,SKU017,Snacks Variant 05,Snacks,Crispa,6,WH01,43,0,32.76,0.05,,Closed
75687,SO0038107,1,2025-01-16,2025-01-20,1600,SKU053,Packaged Foods Variant 05,Packaged Foods,PantryCo,6,WH04,85,0,45.24,0,,Closed
75688,SO0038107,2,2025-01-16,2025-01-20,1600,SKU003,Beverages Variant 03,Beverages,Vale,12,WH04,112,0,23.82,0,,Closed
75689,SO0038107,3,2025-01-16,2025-01-20,1600,SKU058,Packaged Foods Variant 10,Packaged Foods,PantryCo,24,WH04,96,0,57.2,0,,Closed
75690,SO0038108,1,2025-01-16,2025-01-20,2343,SKU048,Home Care Variant 12,Home Care,BrightNest,12,WH03,58,0,29.12,0.03,,Closed
75691,SO0038108,2,2025-01-16,2025-01-20,2343,SKU036,Personal Care Variant 12,Personal Care,Purely,12,WH03,76,0,24.96,0.08,,Closed
75692,SO0038109,1,2025-01-16,2025-01-20,9377,SKU003,Beverages Variant 03,Beverages,Vale,12,WH01,60,0,23.82,0,,Closed
75693,SO0038109,2,2025-01-16,2025-01-20,9377,SKU055,Packaged Foods Variant 07,Packaged Foods,PantryCo,24,WH01,70,0,50.02,0.05,,Closed
