POReceiptID,PONumber,SupplierID,SupplierName,MaterialID,MaterialName,MaterialUOM,PlantID,PODate,PromisedReceiptDate,ActualReceiptDate,OrderedQty,ReceivedQty,RejectedQty,ContractUnitPriceGBP,ActualUnitPriceGBP,InvoiceAmountGBP
7265,PO0007265,SUP011,Fictional Supplier 11,MAT018,Packaging 18,PCS,PL04,2024-10-11,2024-10-28,2024-10-29,5619,5619,132,2.31,2.38,13373.22
7266,PO0007266,SUP015,Fictional Supplier 15,MAT003,Ingredient 03,KG,PL04,2024-10-12,2024-10-31,2024-10-29,5772,5772,2,0.51,0.5,2886.0
7267,PO0007267,SUP006,Fictional Supplier 06,MAT017,Packaging 17,PCS,PL04,2024-10-17,2024-10-30,2024-10-29,4236,4236,41,2.19,2.16,9149.76
7268,PO0007268,SUP003,Fictional Supplier 03,MAT016,Packaging 16,PCS,PL04,2024-10-09,2024-10-29,2024-10-29,3057,3057,20,2.07,2.07,6327.99
7269,PO0007269,SUP003,Fictional Supplier 03,MAT009,Ingredient 09,KG,PL01,2024-10-13,2024-10-31,2024-10-29,4467,4467,74,1.23,1.22,5449.74
7270,PO0007270,SUP022,Fictional Supplier 22,MAT004,Ingredient 04,KG,PL03,2024-10-16,2024-10-27,2024-10-29,6065,6065,140,0.63,0.63,3820.95
7271,PO0007271,SUP019,Fictional Supplier 19,MAT011,Packaging 11,PCS,PL01,2024-10-19,2024-10-31,2024-10-29,5304,5304,43,1.47,1.45,7690.8
7272,PO0007272,SUP019,Fictional Supplier 19,MAT007,Ingredient 07,KG,PL03,2024-10-09,2024-10-28,2024-10-29,3554,3554,39,0.99,0.97,3447.38
7273,PO0007273,SUP024,Fictional Supplier 24,MAT006,Ingredient 06,KG,PL03,2024-10-15,2024-10-27,2024-10-30,5284,5284,128,0.87,0.89,4702.76
7274,PO0007274,SUP006,Fictional Supplier 06,MAT018,Packaging 18,PCS,PL04,2024-10-11,2024-10-27,2024-10-30,3250,3250,59,2.31,2.27,7377.5
7275,PO0007275,SUP012,Fictional Supplier 12,MAT015,Packaging 15,PCS,PL02,2024-10-14,2024-10-30,2024-10-30,6282,6282,73,1.95,2.01,12626.82
7276,PO0007276,SUP009,Fictional Supplier 09,MAT019,Packaging 19,PCS,PL01,2024-10-20,2024-10-29,2024-10-30,4465,4465,59,2.43,2.42,10805.3
7277,PO0007277,SUP023,Fictional Supplier 23,MAT015,Packaging 15,PCS,PL01,2024-10-12,2024-10-29,2024-10-30,3634,3634,87,1.95,1.98,7195.32
7278,PO0007278,SUP015,Fictional Supplier 15,MAT001,Ingredient 01,KG,PL03,2024-10-13,2024-11-01,2024-10-30,3641,3641,10,0.27,0.27,983.07
7279,PO0007279,SUP012,Fictional Supplier 12,MAT013,Packaging 13,PCS,PL02,2024-10-21,2024-10-28,2024-10-30,737,737,15,1.71,1.7,1252.9
7280,PO0007280,SUP009,Fictional Supplier 09,MAT008,Ingredient 08,KG,PL03,2024-10-09,2024-10-28,2024-10-30,1059,1059,22,1.11,1.11,1175.49
7281,PO0007281,SUP021,Fictional Supplier 21,MAT013,Packaging 13,PCS,PL04,2024-10-14,2024-10-30,2024-10-30,7026,7026,109,1.71,1.75,12295.5
7282,PO0007282,SUP024,Fictional Supplier 24,MAT018,Packaging 18,PCS,PL03,2024-10-14,2024-10-30,2024-10-30,7845,7845,45,2.31,2.28,17886.6
7283,PO0007283,SUP013,Fictional Supplier 13,MAT004,Ingredient 04,KG,PL02,2024-10-09,2024-10-31,2024-10-30,2793,2793,35,0.63,0.64,1787.52
7284,PO0007284,SUP023,Fictional Supplier 23,MAT011,Packaging 11,PCS,PL03,2024-10-17,2024-10-27,2024-10-30,3499,3499,17,1.47,1.48,5178.52
7285,PO0007285,SUP003,Fictional Supplier 03,MAT005,Ingredient 05,KG,PL03,2024-10-17,2024-11-01,2024-10-30,3898,3898,6,0.75,0.75,2923.5
7286,PO0007286,SUP011,Fictional Supplier 11,MAT008,Ingredient 08,KG,PL02,2024-10-15,2024-10-30,2024-10-30,1402,1402,0,1.11,1.12,1570.24
7287,PO0007287,SUP010,Fictional Supplier 10,MAT006,Ingredient 06,KG,PL04,2024-10-23,2024-10-31,2024-10-30,3690,3690,90,0.87,0.89,3284.1
7288,PO0007288,SUP016,Fictional Supplier 16,MAT015,Packaging 15,PCS,PL03,2024-10-19,2024-10-29,2024-10-30,3849,3849,59,1.95,2.0,7698.0
7289,PO0007289,SUP017,Fictional Supplier 17,MAT005,Ingredient 05,KG,PL03,2024-10-15,2024-10-27,2024-10-30,6923,6923,164,0.75,0.74,5123.02
7290,PO0007290,SUP002,Fictional Supplier 02,MAT011,Packaging 11,PCS,PL03,2024-10-12,2024-10-28,2024-10-30,5462,5462,123,1.47,1.45,7919.9
7291,PO0007291,SUP009,Fictional Supplier 09,MAT011,Packaging 11,PCS,PL04,2024-10-20,2024-10-31,2024-10-30,1558,1558,5,1.47,1.44,2243.52
7292,PO0007292,SUP016,Fictional Supplier 16,MAT006,Ingredient 06,KG,PL04,2024-10-17,2024-11-01,2024-10-30,1552,1552,28,0.87,0.89,1381.28
7293,PO0007293,SUP004,Fictional Supplier 04,MAT016,Packaging 16,PCS,PL04,2024-10-18,2024-10-29,2024-10-30,776,776,5,2.07,2.06,1598.56
7294,PO0007294,SUP022,Fictional Supplier 22,MAT011,Packaging 11,PCS,PL01,2024-10-17,2024-10-29,2024-10-30,1394,1394,9,1.47,1.5,2091.0
7295,PO0007295,SUP004,Fictional Supplier 04,MAT009,Ingredient 09,KG,PL04,2024-10-15,2024-10-28,2024-10-30,2064,2064,25,1.23,1.25,2580.0
7296,PO0007296,SUP013,Fictional Supplier 13,MAT020,Packaging 20,PCS,PL03,2024-10-08,2024-10-28,2024-10-30,2672,2672,25,2.55,2.57,6867.04
7297,PO0007297,SUP010,Fictional Supplier 10,MAT001,Ingredient 01,KG,PL01,2024-10-17,2024-10-30,2024-10-31,1055,1055,12,0.27,0.26,274.3
7298,PO0007298,SUP016,Fictional Supplier 16,MAT003,Ingredient 03,KG,PL02,2024-10-18,2024-10-31,2024-10-31,3257,3257,9,0.51,0.51,1661.07
7299,PO0007299,SUP019,Fictional Supplier 19,MAT010,Ingredient 10,KG,PL03,2024-10-12,2024-11-02,2024-10-31,5326,5326,17,1.35,1.34,7136.84
7300,PO0007300,SUP006,Fictional Supplier 06,MAT005,Ingredient 05,KG,PL03,2024-10-20,2024-10-31,2024-10-31,4131,4131,64,0.75,0.74,3056.94
7301,PO0007301,SUP003,Fictional Supplier 03,MAT010,Ingredient 10,KG,PL01,2024-10-15,2024-10-30,2024-10-31,4811,4811,82,1.35,1.37,6591.07
7302,PO0007302,SUP014,Fictional Supplier 14,MAT011,Packaging 11,PCS,PL01,2024-10-20,2024-10-29,2024-10-31,5477,5477,111,1.47,1.44,7886.88
7303,PO0007303,SUP007,Fictional Supplier 07,MAT003,Ingredient 03,KG,PL02,2024-10-16,2024-11-01,2024-10-31,3789,3789,31,0.51,0.51,1932.39
7304,PO0007304,SUP017,Fictional Supplier 17,MAT018,Packaging 18,PCS,PL03,2024-10-11,2024-11-02,2024-10-31,7251,7251,20,2.31,2.34,16967.34
7305,PO0007305,SUP021,Fictional Supplier 21,MAT005,Ingredient 05,KG,PL02,2024-10-13,2024-11-01,2024-10-31,5340,5340,85,0.75,0.77,4111.8
7306,PO0007306,SUP011,Fictional Supplier 11,MAT006,Ingredient 06,KG,PL01,2024-10-19,2024-11-01,2024-10-31,1055,1055,25,0.87,0.87,917.85
7307,PO0007307,SUP003,Fictional Supplier 03,MAT007,Ingredient 07,KG,PL02,2024-10-15,2024-10-28,2024-10-31,1591,1591,4,0.99,1.0,1591.0
7308,PO0007308,SUP013,Fictional Supplier 13,MAT011,Packaging 11,PCS,PL01,2024-10-10,2024-11-02,2024-10-31,1831,1831,45,1.47,1.43,2618.33
7309,PO0007309,SUP011,Fictional Supplier 11,MAT010,Ingredient 10,KG,PL01,2024-10-09,2024-10-29,2024-10-31,1537,1537,29,1.35,1.31,2013.47
7310,PO0007310,SUP013,Fictional Supplier 13,MAT016,Packaging 16,PCS,PL04,2024-10-15,2024-11-02,2024-10-31,4631,4631,7,2.07,2.05,9493.55
7311,PO0007311,SUP021,Fictional Supplier 21,MAT009,Ingredient 09,KG,PL03,2024-10-16,2024-11-01,2024-10-31,2458,2458,3,1.23,1.21,2974.18
7312,PO0007312,SUP024,Fictional Supplier 24,MAT017,Packaging 17,PCS,PL02,2024-10-16,2024-10-29,2024-10-31,4620,4620,4,2.19,2.26,10441.2
7313,PO0007313,SUP020,Fictional Supplier 20,MAT010,Ingredient 10,KG,PL02,2024-10-17,2024-10-28,2024-10-31,7124,7124,172,1.35,1.38,9831.12
7314,PO0007314,SUP022,Fictional Supplier 22,MAT004,Ingredient 04,KG,PL02,2024-10-21,2024-10-31,2024-10-31,2655,2655,62,0.63,0.65,1725.75
7315,PO0007315,SUP019,Fictional Supplier 19,MAT015,Packaging 15,PCS,PL03,2024-10-12,2024-11-01,2024-10-31,4456,4456,104,1.95,1.99,8867.44
7316,PO0007316,SUP016,Fictional Supplier 16,MAT017,Packaging 17,PCS,PL04,2024-10-13,2024-10-29,2024-10-31,7751,7751,25,2.19,2.17,16819.67
7317,PO0007317,SUP015,Fictional Supplier 15,MAT012,Packaging 12,PCS,PL02,2024-10-18,2024-10-31,2024-10-31,1973,1973,9,1.59,1.55,3058.15
7318,PO0007318,SUP008,Fictional Supplier 08,MAT004,Ingredient 04,KG,PL03,2024-10-11,2024-10-31,2024-10-31,3478,3478,12,0.63,0.62,2156.36
7319,PO0007319,SUP020,Fictional Supplier 20,MAT006,Ingredient 06,KG,PL02,2024-10-22,2024-10-31,2024-10-31,6185,6185,152,0.87,0.89,5504.65
7320,PO0007320,SUP019,Fictional Supplier 19,MAT009,Ingredient 09,KG,PL01,2024-10-21,2024-11-01,2024-10-31,1563,1563,6,1.23,1.2,1875.6
7321,PO0007321,SUP022,Fictional Supplier 22,MAT020,Packaging 20,PCS,PL01,2024-10-11,2024-11-02,2024-11-01,5521,5521,69,2.55,2.57,14188.97
7322,PO0007322,SUP001,Fictional Supplier 01,MAT001,Ingredient 01,KG,PL01,2024-10-10,2024-10-30,2024-11-01,6571,6571,40,0.27,0.28,1839.88
7323,PO0007323,SUP023,Fictional Supplier 23,MAT017,Packaging 17,PCS,PL02,2024-10-15,2024-10-31,2024-11-01,6757,6757,113,2.19,2.21,14932.97
7324,PO0007324,SUP011,Fictional Supplier 11,MAT009,Ingredient 09,KG,PL04,2024-10-17,2024-10-31,2024-11-01,7619,7619,98,1.23,1.26,9599.94
7325,PO0007325,SUP019,Fictional Supplier 19,MAT020,Packaging 20,PCS,PL02,2024-10-17,2024-11-01,2024-11-01,7486,7486,181,2.55,2.49,18640.14
7326,PO0007326,SUP009,Fictional Supplier 09,MAT014,Packaging 14,PCS,PL04,2024-10-19,2024-10-31,2024-11-01,1672,1672,35,1.83,1.9,3176.8
7327,PO0007327,SUP016,Fictional Supplier 16,MAT018,Packaging 18,PCS,PL03,2024-10-13,2024-10-30,2024-11-01,4113,4113,23,2.31,2.39,9830.07
7328,PO0007328,SUP008,Fictional Supplier 08,MAT015,Packaging 15,PCS,PL04,2024-10-23,2024-11-01,2024-11-01,1103,1103,16,1.95,1.99,2194.97
7329,PO0007329,SUP015,Fictional Supplier 15,MAT003,Ingredient 03,KG,PL03,2024-10-25,2024-11-02,2024-11-01,4711,4711,97,0.51,0.52,2449.72
7330,PO0007330,SUP021,Fictional Supplier 21,MAT020,Packaging 20,PCS,PL02,2024-10-13,2024-10-29,2024-11-01,7151,7151,8,2.55,2.6,18592.6
7331,PO0007331,SUP008,Fictional Supplier 08,MAT004,Ingredient 04,KG,PL04,2024-10-22,2024-11-01,2024-11-01,7533,7533,30,0.63,0.64,4821.12
7332,PO0007332,SUP001,Fictional Supplier 01,MAT016,Packaging 16,PCS,PL01,2024-10-08,2024-10-29,2024-11-01,2221,2221,16,2.07,2.11,4686.31
7333,PO0007333,SUP023,Fictional Supplier 23,MAT008,Ingredient 08,KG,PL03,2024-10-16,2024-10-30,2024-11-01,510,510,7,1.11,1.13,576.3
7334,PO0007334,SUP019,Fictional Supplier 19,MAT017,Packaging 17,PCS,PL04,2024-10-18,2024-10-31,2024-11-01,4518,4518,39,2.19,2.27,10255.86
7335,PO0007335,SUP001,Fictional Supplier 01,MAT005,Ingredient 05,KG,PL04,2024-10-10,2024-10-29,2024-11-01,3804,3804,33,0.75,0.76,2891.04
7336,PO0007336,SUP011,Fictional Supplier 11,MAT009,Ingredient 09,KG,PL03,2024-10-16,2024-10-29,2024-11-01,4016,4016,83,1.23,1.2,4819.2
7337,PO0007337,SUP020,Fictional Supplier 20,MAT006,Ingredient 06,KG,PL04,2024-10-25,2024-11-02,2024-11-01,5487,5487,136,0.87,0.9,4938.3
7338,PO0007338,SUP004,Fictional Supplier 04,MAT020,Packaging 20,PCS,PL04,2024-10-14,2024-11-02,2024-11-01,825,825,10,2.55,2.63,2169.75
7339,PO0007339,SUP001,Fictional Supplier 01,MAT006,Ingredient 06,KG,PL04,2024-10-22,2024-11-03,2024-11-01,546,546,9,0.87,0.89,485.94
7340,PO0007340,SUP004,Fictional Supplier 04,MAT011,Packaging 11,PCS,PL04,2024-10-09,2024-10-30,2024-11-01,2261,2261,40,1.47,1.53,3459.33
7341,PO0007341,SUP016,Fictional Supplier 16,MAT007,Ingredient 07,KG,PL03,2024-10-18,2024-11-03,2024-11-01,3901,3901,85,0.99,1.03,4018.03
7342,PO0007342,SUP009,Fictional Supplier 09,MAT012,Packaging 12,PCS,PL04,2024-10-23,2024-11-01,2024-11-01,4567,4567,7,1.59,1.6,7307.2
7343,PO0007343,SUP023,Fictional Supplier 23,MAT008,Ingredient 08,KG,PL02,2024-10-12,2024-11-03,2024-11-01,5956,5956,42,1.11,1.09,6492.04
7344,PO0007344,SUP022,Fictional Supplier 22,MAT013,Packaging 13,PCS,PL04,2024-10-24,2024-10-31,2024-11-01,1476,1476,21,1.71,1.71,2523.96
7345,PO0007345,SUP002,Fictional Supplier 02,MAT006,Ingredient 06,KG,PL01,2024-10-22,2024-10-31,2024-11-02,2303,2303,49,0.87,0.9,2072.7
7346,PO0007346,SUP023,Fictional Supplier 23,MAT010,Ingredient 10,KG,PL04,2024-10-18,2024-10-30,2024-11-02,1589,1589,30,1.35,1.39,2208.71
7347,PO0007347,SUP007,Fictional Supplier 07,MAT012,Packaging 12,PCS,PL01,2024-10-25,2024-11-01,2024-11-02,7307,7307,144,1.59,1.58,11545.06
7348,PO0007348,SUP023,Fictional Supplier 23,MAT018,Packaging 18,PCS,PL01,2024-10-18,2024-10-31,2024-11-02,2983,2983,61,2.31,2.32,6920.56
7349,PO0007349,SUP010,Fictional Supplier 10,MAT003,Ingredient 03,KG,PL02,2024-10-20,2024-11-01,2024-11-02,5067,5067,44,0.51,0.53,2685.51
7350,PO0007350,SUP002,Fictional Supplier 02,MAT011,Packaging 11,PCS,PL02,2024-10-17,2024-11-02,2024-11-02,924,924,22,1.47,1.45,1339.8
7351,PO0007351,SUP014,Fictional Supplier 14,MAT012,Packaging 12,PCS,PL01,2024-10-15,2024-11-04,2024-11-02,6415,6415,101,1.59,1.54,9879.1
7352,PO0007352,SUP010,Fictional Supplier 10,MAT007,Ingredient 07,KG,PL04,2024-10-17,2024-11-02,2024-11-02,3848,3848,85,0.99,1.02,3924.96
7353,PO0007353,SUP021,Fictional Supplier 21,MAT011,Packaging 11,PCS,PL04,2024-10-16,2024-11-04,2024-11-02,1225,1225,10,1.47,1.46,1788.5
7354,PO0007354,SUP001,Fictional Supplier 01,MAT015,Packaging 15,PCS,PL01,2024-10-14,2024-11-03,2024-11-02,569,569,5,1.95,1.92,1092.48
7355,PO0007355,SUP006,Fictional Supplier 06,MAT014,Packaging 14,PCS,PL01,2024-10-10,2024-10-31,2024-11-02,5441,5441,84,1.83,1.85,10065.85
7356,PO0007356,SUP024,Fictional Supplier 24,MAT012,Packaging 12,PCS,PL01,2024-10-21,2024-11-02,2024-11-02,3323,3323,37,1.59,1.55,5150.65
7357,PO0007357,SUP005,Fictional Supplier 05,MAT012,Packaging 12,PCS,PL01,2024-10-16,2024-11-01,2024-11-02,3969,3969,89,1.59,1.56,6191.64
7358,PO0007358,SUP004,Fictional Supplier 04,MAT020,Packaging 20,PCS,PL01,2024-10-14,2024-11-03,2024-11-02,4588,4588,103,2.55,2.58,11837.04
7359,PO0007359,SUP013,Fictional Supplier 13,MAT006,Ingredient 06,KG,PL04,2024-10-22,2024-10-31,2024-11-02,6733,6733,39,0.87,0.87,5857.71
7360,PO0007360,SUP015,Fictional Supplier 15,MAT006,Ingredient 06,KG,PL04,2024-10-18,2024-11-02,2024-11-02,3375,3375,10,0.87,0.86,2902.5
7361,PO0007361,SUP018,Fictional Supplier 18,MAT001,Ingredient 01,KG,PL01,2024-10-23,2024-10-31,2024-11-02,6207,6207,118,0.27,0.27,1675.89
7362,PO0007362,SUP005,Fictional Supplier 05,MAT016,Packaging 16,PCS,PL02,2024-10-24,2024-11-01,2024-11-02,5356,5356,80,2.07,2.14,11461.84
7363,PO0007363,SUP008,Fictional Supplier 08,MAT016,Packaging 16,PCS,PL04,2024-10-15,2024-10-30,2024-11-02,5386,5386,78,2.07,2.14,11526.04
7364,PO0007364,SUP016,Fictional Supplier 16,MAT018,Packaging 18,PCS,PL04,2024-10-13,2024-11-02,2024-11-02,3264,3264,56,2.31,2.27,7409.28
7365,PO0007365,SUP001,Fictional Supplier 01,MAT018,Packaging 18,PCS,PL01,2024-10-19,2024-10-30,2024-11-02,5833,5833,71,2.31,2.25,13124.25
7366,PO0007366,SUP008,Fictional Supplier 08,MAT005,Ingredient 05,KG,PL04,2024-10-12,2024-11-03,2024-11-02,6044,6044,36,0.75,0.77,4653.88
7367,PO0007367,SUP007,Fictional Supplier 07,MAT002,Ingredient 02,KG,PL03,2024-10-10,2024-10-31,2024-11-02,5018,5018,87,0.39,0.4,2007.2
7368,PO0007368,SUP017,Fictional Supplier 17,MAT004,Ingredient 04,KG,PL02,2024-10-11,2024-10-31,2024-11-02,5792,5792,141,0.63,0.64,3706.88
7369,PO0007369,SUP006,Fictional Supplier 06,MAT006,Ingredient 06,KG,PL02,2024-10-26,2024-11-05,2024-11-03,5693,5693,76,0.87,0.85,4839.05
7370,PO0007370,SUP014,Fictional Supplier 14,MAT012,Packaging 12,PCS,PL03,2024-10-22,2024-10-31,2024-11-03,2785,2785,48,1.59,1.59,4428.15
7371,PO0007371,SUP016,Fictional Supplier 16,MAT004,Ingredient 04,KG,PL03,2024-10-16,2024-10-31,2024-11-03,2149,2149,27,0.63,0.64,1375.36
7372,PO0007372,SUP019,Fictional Supplier 19,MAT002,Ingredient 02,KG,PL01,2024-10-27,2024-11-05,2024-11-03,4643,4643,7,0.39,0.4,1857.2
7373,PO0007373,SUP004,Fictional Supplier 04,MAT008,Ingredient 08,KG,PL02,2024-10-17,2024-11-02,2024-11-03,3020,3020,47,1.11,1.08,3261.6
7374,PO0007374,SUP006,Fictional Supplier 06,MAT015,Packaging 15,PCS,PL02,2024-10-14,2024-11-03,2024-11-03,6595,6595,116,1.95,1.94,12794.3
7375,PO0007375,SUP009,Fictional Supplier 09,MAT012,Packaging 12,PCS,PL01,2024-10-11,2024-11-01,2024-11-03,5292,5292,31,1.59,1.61,8520.12
7376,PO0007376,SUP008,Fictional Supplier 08,MAT012,Packaging 12,PCS,PL04,2024-10-25,2024-11-02,2024-11-03,567,567,5,1.59,1.56,884.52
7377,PO0007377,SUP003,Fictional Supplier 03,MAT004,Ingredient 04,KG,PL04,2024-10-13,2024-10-31,2024-11-03,611,611,3,0.63,0.62,378.82
7378,PO0007378,SUP001,Fictional Supplier 01,MAT010,Ingredient 10,KG,PL04,2024-10-21,2024-11-03,2024-11-03,4523,4523,81,1.35,1.37,6196.51
7379,PO0007379,SUP014,Fictional Supplier 14,MAT015,Packaging 15,PCS,PL04,2024-10-22,2024-11-03,2024-11-03,6425,6425,48,1.95,2.02,12978.5
7380,PO0007380,SUP010,Fictional Supplier 10,MAT013,Packaging 13,PCS,PL02,2024-10-15,2024-10-31,2024-11-03,2018,2018,2,1.71,1.72,3470.96
7381,PO0007381,SUP005,Fictional Supplier 05,MAT013,Packaging 13,PCS,PL03,2024-10-17,2024-11-02,2024-11-03,1644,1644,15,1.71,1.73,2844.12
7382,PO0007382,SUP017,Fictional Supplier 17,MAT001,Ingredient 01,KG,PL02,2024-10-17,2024-11-02,2024-11-03,775,775,11,0.27,0.26,201.5
7383,PO0007383,SUP015,Fictional Supplier 15,MAT017,Packaging 17,PCS,PL01,2024-10-26,2024-11-05,2024-11-03,5841,5841,76,2.19,2.13,12441.33
7384,PO0007384,SUP019,Fictional Supplier 19,MAT010,Ingredient 10,KG,PL02,2024-10-20,2024-11-05,2024-11-03,1665,1665,18,1.35,1.35,2247.75
7385,PO0007385,SUP015,Fictional Supplier 15,MAT012,Packaging 12,PCS,PL02,2024-10-23,2024-10-31,2024-11-03,7987,7987,13,1.59,1.6,12779.2
7386,PO0007386,SUP009,Fictional Supplier 09,MAT016,Packaging 16,PCS,PL02,2024-10-13,2024-11-04,2024-11-03,5441,5441,120,2.07,2.09,11371.69
7387,PO0007387,SUP019,Fictional Supplier 19,MAT007,Ingredient 07,KG,PL02,2024-10-12,2024-11-01,2024-11-03,3423,3423,52,0.99,0.97,3320.31
7388,PO0007388,SUP012,Fictional Supplier 12,MAT020,Packaging 20,PCS,PL01,2024-10-14,2024-11-01,2024-11-03,3855,3855,7,2.55,2.56,9868.8
7389,PO0007389,SUP003,Fictional Supplier 03,MAT007,Ingredient 07,KG,PL03,2024-10-21,2024-11-03,2024-11-03,5312,5312,2,0.99,1.0,5312.0
7390,PO0007390,SUP002,Fictional Supplier 02,MAT011,Packaging 11,PCS,PL03,2024-10-19,2024-11-03,2024-11-03,3301,3301,46,1.47,1.43,4720.43
7391,PO0007391,SUP004,Fictional Supplier 04,MAT011,Packaging 11,PCS,PL01,2024-10-22,2024-10-31,2024-11-03,5656,5656,124,1.47,1.52,8597.12
7392,PO0007392,SUP016,Fictional Supplier 16,MAT014,Packaging 14,PCS,PL04,2024-10-25,2024-11-01,2024-11-03,6492,6492,88,1.83,1.82,11815.44
7393,PO0007393,SUP012,Fictional Supplier 12,MAT014,Packaging 14,PCS,PL03,2024-10-22,2024-11-05,2024-11-04,5248,5248,72,1.83,1.86,9761.28
7394,PO0007394,SUP002,Fictional Supplier 02,MAT017,Packaging 17,PCS,PL01,2024-10-12,2024-11-02,2024-11-04,1366,1366,18,2.19,2.2,3005.2
7395,PO0007395,SUP004,Fictional Supplier 04,MAT013,Packaging 13,PCS,PL01,2024-10-18,2024-11-01,2024-11-04,1727,1727,41,1.71,1.77,3056.79
7396,PO0007396,SUP023,Fictional Supplier 23,MAT009,Ingredient 09,KG,PL01,2024-10-14,2024-11-03,2024-11-04,3327,3327,6,1.23,1.2,3992.4
7397,PO0007397,SUP005,Fictional Supplier 05,MAT003,Ingredient 03,KG,PL01,2024-10-17,2024-11-06,2024-11-04,1006,1006,6,0.51,0.51,513.06
7398,PO0007398,SUP003,Fictional Supplier 03,MAT008,Ingredient 08,KG,PL02,2024-10-14,2024-11-04,2024-11-04,3274,3274,48,1.11,1.09,3568.66
7399,PO0007399,SUP014,Fictional Supplier 14,MAT004,Ingredient 04,KG,PL01,2024-10-16,2024-11-02,2024-11-04,6262,6262,135,0.63,0.65,4070.3
7400,PO0007400,SUP008,Fictional Supplier 08,MAT004,Ingredient 04,KG,PL01,2024-10-23,2024-11-04,2024-11-04,2445,2445,52,0.63,0.62,1515.9
7401,PO0007401,SUP017,Fictional Supplier 17,MAT004,Ingredient 04,KG,PL01,2024-10-15,2024-11-04,2024-11-04,3952,3952,9,0.63,0.64,2529.28
7402,PO0007402,SUP002,Fictional Supplier 02,MAT005,Ingredient 05,KG,PL01,2024-10-23,2024-11-04,2024-11-04,6402,6402,124,0.75,0.77,4929.54
7403,PO0007403,SUP008,Fictional Supplier 08,MAT005,Ingredient 05,KG,PL02,2024-10-17,2024-11-01,2024-11-04,2372,2372,18,0.75,0.78,1850.16
7404,PO0007404,SUP018,Fictional Supplier 18,MAT016,Packaging 16,PCS,PL01,2024-10-17,2024-11-03,2024-11-04,4310,4310,20,2.07,2.13,9180.3
7405,PO0007405,SUP002,Fictional Supplier 02,MAT001,Ingredient 01,KG,PL04,2024-10-24,2024-11-02,2024-11-04,3754,3754,61,0.27,0.26,976.04
7406,PO0007406,SUP019,Fictional Supplier 19,MAT011,Packaging 11,PCS,PL02,2024-10-25,2024-11-01,2024-11-04,7592,7592,22,1.47,1.5,11388.0
7407,PO0007407,SUP003,Fictional Supplier 03,MAT001,Ingredient 01,KG,PL01,2024-10-21,2024-11-06,2024-11-04,825,825,15,0.27,0.27,222.75
7408,PO0007408,SUP005,Fictional Supplier 05,MAT015,Packaging 15,PCS,PL04,2024-10-14,2024-11-01,2024-11-04,4347,4347,99,1.95,1.94,8433.18
7409,PO0007409,SUP017,Fictional Supplier 17,MAT017,Packaging 17,PCS,PL02,2024-10-22,2024-11-05,2024-11-04,4036,4036,11,2.19,2.26,9121.36
7410,PO0007410,SUP018,Fictional Supplier 18,MAT004,Ingredient 04,KG,PL01,2024-10-17,2024-11-04,2024-11-04,1143,1143,27,0.63,0.64,731.52
7411,PO0007411,SUP018,Fictional Supplier 18,MAT006,Ingredient 06,KG,PL03,2024-10-25,2024-11-03,2024-11-04,2395,2395,49,0.87,0.88,2107.6
7412,PO0007412,SUP015,Fictional Supplier 15,MAT006,Ingredient 06,KG,PL01,2024-10-14,2024-11-01,2024-11-04,1503,1503,35,0.87,0.85,1277.55
7413,PO0007413,SUP012,Fictional Supplier 12,MAT018,Packaging 18,PCS,PL02,2024-10-15,2024-11-06,2024-11-04,1492,1492,10,2.31,2.31,3446.52
7414,PO0007414,SUP024,Fictional Supplier 24,MAT011,Packaging 11,PCS,PL02,2024-10-25,2024-11-03,2024-11-04,5573,5573,55,1.47,1.49,8303.77
7415,PO0007415,SUP005,Fictional Supplier 05,MAT008,Ingredient 08,KG,PL03,2024-10-25,2024-11-04,2024-11-04,5949,5949,7,1.11,1.08,6424.92
7416,PO0007416,SUP005,Fictional Supplier 05,MAT013,Packaging 13,PCS,PL01,2024-10-16,2024-11-02,2024-11-04,5569,5569,99,1.71,1.69,9411.61
7417,PO0007417,SUP007,Fictional Supplier 07,MAT015,Packaging 15,PCS,PL04,2024-10-27,2024-11-03,2024-11-05,4595,4595,91,1.95,2.03,9327.85
7418,PO0007418,SUP011,Fictional Supplier 11,MAT017,Packaging 17,PCS,PL01,2024-10-23,2024-11-03,2024-11-05,1290,1290,9,2.19,2.26,2915.4
7419,PO0007419,SUP016,Fictional Supplier 16,MAT001,Ingredient 01,KG,PL03,2024-10-16,2024-11-05,2024-11-05,3239,3239,59,0.27,0.26,842.14
7420,PO0007420,SUP016,Fictional Supplier 16,MAT011,Packaging 11,PCS,PL03,2024-10-18,2024-11-07,2024-11-05,4291,4291,37,1.47,1.5,6436.5
7421,PO0007421,SUP001,Fictional Supplier 01,MAT006,Ingredient 06,KG,PL04,2024-10-15,2024-11-05,2024-11-05,1146,1146,2,0.87,0.84,962.64
7422,PO0007422,SUP008,Fictional Supplier 08,MAT019,Packaging 19,PCS,PL04,2024-10-20,2024-11-04,2024-11-05,5917,5917,3,2.43,2.48,14674.16
7423,PO0007423,SUP009,Fictional Supplier 09,MAT010,Ingredient 10,KG,PL03,2024-10-25,2024-11-07,2024-11-05,901,901,12,1.35,1.36,1225.36
